,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,Unlabeled 2023,Unlabeled 2023,Unlabeled 2023,Unlabeled 2037,Unlabeled 2037,Unlabeled 2037,Unlabeled 2038,Unlabeled 2038,Unlabeled 2038,Unlabeled 2049,Unlabeled 2049,Unlabeled 2049,Unlabeled 2050,Unlabeled 2050,Unlabeled 2050,lh_rb_v2:Marker1,lh_rb_v2:Marker1,lh_rb_v2:Marker1,lh_rb_v2:Marker2,lh_rb_v2:Marker2,lh_rb_v2:Marker2,lh_rb_v2:Marker3,lh_rb_v2:Marker3,lh_rb_v2:Marker3,lh_rb_v2:Marker4,lh_rb_v2:Marker4,lh_rb_v2:Marker4
,ID,"89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","D9E50","D9E50","D9E50","DC710","DC710","DC710","DC720","DC720","DC720","DC7D0","DC7D0","DC7D0","DC7E0","DC7E0","DC7E0","D9D10","D9D10","D9D10","D9CF0","D9CF0","D9CF0","D9D20","D9D20","D9D20","D9D00","D9D00","D9D00"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
59,0.491667,-0.126990,0.012964,-0.026145,-0.991475,0.082450,1.226620,0.068584,0.116378,1.045634,0.551556,,,,,,,,,,,,,0.030121,1.241866,0.069036,0.080953,1.217691,0.103250,0.080271,1.260676,0.077392,0.122552,1.235563,0.070294
60,0.500000,-0.126824,0.013146,-0.026309,-0.991489,0.082578,1.226429,0.069554,0.116477,1.045495,0.551408,,,,,,,,,,,,,0.030222,1.241673,0.069965,0.081080,1.217497,0.104247,0.080404,1.260472,0.078348,0.122670,1.235402,0.071272
61,0.508333,-0.127476,0.012949,-0.026046,-0.991415,0.082682,1.226236,0.070538,0.116518,1.045284,0.551322,,,,,,,,,,,,,0.030355,1.241506,0.070999,0.081188,1.217267,0.105214,0.080518,1.260255,0.079378,0.122774,1.235191,0.072247
62,0.516667,-0.128057,0.012871,-0.025934,-0.991344,0.082780,1.226041,0.071548,0.116592,1.044961,0.551251,,,,,,,,,,,,,0.030456,1.241306,0.072038,0.081289,1.217052,0.106196,0.080614,1.260065,0.080447,0.122885,1.234965,0.073256
63,0.525000,-0.128571,0.013273,-0.026045,-0.991269,0.082874,1.225827,0.072579,0.116630,1.044693,0.551237,,,,,,,,,,,,,0.030555,1.241086,0.073051,0.081359,1.216790,0.107214,0.080696,1.259851,0.081497,0.122969,1.234756,0.074338
64,0.533333,-0.128727,0.013656,-0.026296,-0.991237,0.082969,1.225622,0.073636,0.116714,1.044301,0.551188,,,,,,,,,,,,,0.030626,1.240860,0.074048,0.081443,1.216570,0.108288,0.080780,1.259644,0.082581,0.123054,1.234566,0.075415
65,0.541667,-0.128955,0.013211,-0.025824,-0.991226,0.083018,1.225415,0.074721,0.116855,1.044052,0.551134,,,,,,,,,,,,,0.030691,1.240705,0.075197,0.081516,1.216330,0.109385,0.080861,1.259434,0.083666,0.123120,1.234337,0.076463
66,0.550000,-0.129881,0.013148,-0.025534,-0.991114,0.083067,1.225204,0.075809,0.117014,1.043667,0.551006,,,,,,,,,,,,,0.030752,1.240523,0.076344,0.081566,1.216065,0.110432,0.080915,1.259202,0.084808,0.123186,1.234095,0.077576
67,0.558333,-0.129860,0.013419,-0.025806,-0.991106,0.083131,1.224964,0.076966,0.117160,1.043459,0.550904,,,,,,,,,,,,,0.030801,1.240253,0.077475,0.081602,1.215836,0.111577,0.080969,1.258951,0.085965,0.123251,1.233878,0.078759
68,0.566667,-0.130474,0.013912,-0.025853,-0.991017,0.083194,1.224742,0.078113,0.117361,1.043226,0.550750,,,,,,,,,,,,,0.030849,1.240023,0.078588,0.081630,1.215569,0.112714,0.081040,1.258726,0.087156,0.123315,1.233654,0.079951
69,0.575000,-0.130379,0.013772,-0.025278,-0.991046,0.083217,1.224480,0.079298,0.117597,1.042971,0.550546,,,,,,,,,,,,,0.030918,1.239832,0.079792,0.081662,1.215319,0.113900,0.081086,1.258450,0.088335,0.123331,1.233351,0.081121
70,0.583333,-0.130784,0.014260,-0.025587,-0.990978,0.083268,1.224225,0.080475,0.117873,1.042825,0.550296,,,,,,,,,,,,,0.030936,1.239559,0.080921,0.081688,1.215026,0.115082,0.081129,1.258167,0.089533,0.123375,1.233131,0.082345
71,0.591667,-0.131063,0.014450,-0.025694,-0.990936,0.083297,1.223965,0.081679,0.118196,1.042823,0.550014,,,,,,,,,,,,,0.030975,1.239269,0.082102,0.081709,1.214746,0.116283,0.081144,1.257948,0.090775,0.123389,1.232851,0.083558
