Format Version,1.23,Take Name,kb_qpzapos_head_duck_left_on_space,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-11-28 06.31.16.349 PM,Total Frames in Take,8328,Total Exported Frames,8328,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6210,51.750000,-0.143988,0.051833,-0.055577,-0.986657,0.042484,1.240584,0.276658,-0.071036,1.097017,0.684588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010208,1.253079,0.272899,0.038726,1.230384,0.310863,0.037410,1.274897,0.287014,0.081906,1.250728,0.281667
6211,51.758333,-0.143909,0.051840,-0.055495,-0.986673,0.042493,1.240617,0.276710,-0.071138,1.097079,0.684492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010191,1.253122,0.272950,0.038732,1.230423,0.310918,0.037422,1.274929,0.287060,0.081917,1.250755,0.281715
6212,51.766667,-0.143891,0.051901,-0.055399,-0.986678,0.042499,1.240648,0.276754,-0.071227,1.097117,0.684388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010184,1.253168,0.272988,0.038736,1.230455,0.310963,0.037430,1.274960,0.287101,0.081926,1.250777,0.281764
6213,51.775000,-0.143583,0.052067,-0.055357,-0.986716,0.042498,1.240672,0.276808,-0.071278,1.097150,0.684245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010179,1.253193,0.273013,0.038712,1.230504,0.311025,0.037436,1.274988,0.287144,0.081927,1.250798,0.281814
6214,51.783333,-0.143475,0.052168,-0.055317,-0.986729,0.042501,1.240704,0.276860,-0.071304,1.097251,0.684008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010176,1.253231,0.273051,0.038706,1.230545,0.311079,0.037442,1.275023,0.287190,0.081932,1.250826,0.281870
6215,51.791667,-0.143511,0.052274,-0.055242,-0.986722,0.042506,1.240751,0.276919,-0.071276,1.097314,0.683812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010167,1.253286,0.273100,0.038705,1.230590,0.311136,0.037449,1.275072,0.287255,0.081937,1.250863,0.281936
6216,51.800000,-0.143502,0.052434,-0.055132,-0.986721,0.042511,1.240826,0.277005,-0.071212,1.097403,0.683545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010163,1.253381,0.273172,0.038704,1.230663,0.311222,0.037459,1.275142,0.287333,0.081946,1.250930,0.282039
6217,51.808333,-0.143670,0.053087,-0.055533,-0.986639,0.042558,1.240944,0.277141,-0.071122,1.097632,0.683275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010149,1.253477,0.273260,0.038714,1.230759,0.311329,0.037476,1.275234,0.287428,0.082007,1.251081,0.282274
6218,51.816667,-0.143507,0.053254,-0.055487,-0.986656,0.042576,1.241046,0.277261,-0.071060,1.097809,0.682989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010136,1.253588,0.273355,0.038723,1.230870,0.311454,0.037496,1.275338,0.287538,0.082029,1.251177,0.282403
6219,51.825000,-0.143246,0.053420,-0.055570,-0.986681,0.042599,1.241164,0.277392,-0.070806,1.098022,0.682576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010128,1.253707,0.273459,0.038735,1.230999,0.311597,0.037515,1.275452,0.287643,0.082062,1.251308,0.282544
6220,51.833333,-0.141896,0.053622,-0.055340,-0.986878,0.042607,1.241279,0.277592,-0.070626,1.098344,0.682197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010088,1.253850,0.273597,0.038700,1.231213,0.311835,0.037544,1.275576,0.287759,0.082075,1.251421,0.282707
6221,51.841667,-0.141590,0.053625,-0.055113,-0.986934,0.042629,1.241388,0.277740,-0.070430,1.098641,0.681728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010051,1.253984,0.273740,0.038719,1.231345,0.311989,0.037576,1.275692,0.287887,0.082095,1.251512,0.282847
6222,51.850000,-0.141755,0.053645,-0.054712,-0.986932,0.042658,1.241518,0.277908,-0.070169,1.098802,0.681142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009994,1.254133,0.273912,0.038733,1.231476,0.312149,0.037638,1.275853,0.288099,0.082114,1.251596,0.282999
6223,51.858333,-0.141521,0.053812,-0.054490,-0.986969,0.042693,1.241629,0.278068,-0.069857,1.099090,0.680496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009948,1.254266,0.274046,0.038758,1.231608,0.312313,0.037689,1.275978,0.288255,0.082144,1.251685,0.283163
6224,51.866667,-0.141036,0.053992,-0.054038,-0.987053,0.042732,1.241754,0.278270,-0.069493,1.099466,0.679883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009888,1.254443,0.274193,0.038776,1.231747,0.312568,0.037765,1.276141,0.288457,0.082176,1.251778,0.283321
6225,51.875000,-0.140858,0.054201,-0.053731,-0.987084,0.042782,1.241897,0.278452,-0.069163,1.099828,0.679193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009831,1.254620,0.274355,0.038811,1.231899,0.312749,0.037833,1.276299,0.288624,0.082231,1.251892,0.283518
6226,51.883333,-0.140664,0.054668,-0.053717,-0.987086,0.042857,1.242048,0.278665,-0.068771,1.100134,0.678508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009764,1.254781,0.274511,0.038856,1.232063,0.312962,0.037910,1.276448,0.288820,0.082312,1.252039,0.283767
6227,51.891667,-0.140312,0.055663,-0.053952,-0.987068,0.042970,1.242214,0.278952,-0.068437,1.100493,0.677804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009674,1.254952,0.274698,0.038905,1.232247,0.313231,0.037996,1.276590,0.289035,0.082444,1.252224,0.284163
6228,51.900000,-0.139666,0.055676,-0.053651,-0.987175,0.043060,1.242326,0.279233,-0.068061,1.100789,0.677107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009581,1.255100,0.274944,0.039008,1.232406,0.313538,0.038116,1.276712,0.289291,0.082519,1.252318,0.284424
6229,51.908333,-0.140010,0.055611,-0.053071,-0.987162,0.043138,1.242468,0.279513,-0.067617,1.101078,0.676453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009472,1.255274,0.275243,0.039079,1.232544,0.313800,0.038242,1.276885,0.289634,0.082586,1.252397,0.284686
6230,51.916667,-0.140238,0.055655,-0.052532,-0.987156,0.043215,1.242597,0.279789,-0.067203,1.101345,0.675892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009339,1.255458,0.275563,0.039128,1.232661,0.314052,0.038341,1.277011,0.289896,0.082663,1.252487,0.284982
6231,51.925000,-0.139180,0.056642,-0.052740,-0.987238,0.043313,1.242753,0.280177,-0.066809,1.101562,0.675248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009269,1.255620,0.275837,0.039139,1.232883,0.314439,0.038428,1.277138,0.290156,0.082804,1.252675,0.285458
6232,51.933333,-0.138283,0.057046,-0.052443,-0.987357,0.043381,1.242889,0.280544,-0.066472,1.101691,0.674779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009190,1.255812,0.276129,0.039182,1.233061,0.314847,0.038508,1.277290,0.290452,0.082871,1.252799,0.285830
6233,51.941667,-0.137581,0.057349,-0.051877,-0.987467,0.043444,1.243064,0.280935,-0.066180,1.101752,0.674291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009130,1.256048,0.276421,0.039252,1.233287,0.315287,0.038618,1.277503,0.290863,0.082919,1.252914,0.286184
6234,51.950000,-0.137456,0.057439,-0.051445,-0.987502,0.043509,1.243207,0.281286,-0.065976,1.101876,0.673733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009019,1.256224,0.276777,0.039286,1.233451,0.315630,0.038717,1.277659,0.291213,0.082974,1.253025,0.286531
6235,51.958333,-0.137914,0.058455,-0.051439,-0.987379,0.043627,1.243364,0.281670,-0.065846,1.102074,0.673121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008906,1.256408,0.277131,0.039312,1.233570,0.315947,0.038823,1.277764,0.291530,0.083129,1.253191,0.287074
6236,51.966667,-0.137340,0.059315,-0.050929,-0.987434,0.043705,1.243429,0.282068,-0.065586,1.102429,0.672488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008801,1.256524,0.277432,0.039331,1.233698,0.316325,0.038930,1.277847,0.291901,0.083202,1.253194,0.287537
6237,51.975000,-0.135473,0.060076,-0.050479,-0.987669,0.043805,1.243472,0.282586,-0.065379,1.102669,0.671677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008684,1.256615,0.277739,0.039372,1.233860,0.316956,0.039074,1.277973,0.292403,0.083293,1.253188,0.287966
6238,51.983333,-0.136631,0.061042,-0.050193,-0.987465,0.043956,1.243523,0.283016,-0.065242,1.102924,0.670955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008534,1.256716,0.278146,0.039474,1.233832,0.317306,0.039235,1.277985,0.292847,0.083438,1.253208,0.288565
6239,51.991667,-0.141563,0.055029,-0.043026,-0.987462,0.043557,1.243908,0.283587,-0.065088,1.103317,0.670416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009154,1.257965,0.279811,0.039529,1.233847,0.317691,0.039367,1.278023,0.293337,0.083553,1.253188,0.289097
6240,52.000000,-0.135629,0.062583,-0.049329,-0.987550,0.044200,1.243574,0.284050,-0.064847,1.103543,0.669748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008222,1.256882,0.278986,0.039567,1.233957,0.318381,0.039535,1.278034,0.293839,0.083688,1.253198,0.289638
6241,52.008333,-0.135218,0.064040,-0.048967,-0.987531,0.044377,1.243583,0.284622,-0.064673,1.103792,0.669004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008010,1.256966,0.279424,0.039658,1.234006,0.318915,0.039693,1.278022,0.294341,0.083864,1.253157,0.290358
6242,52.016667,-0.136352,0.064612,-0.047927,-0.987389,0.044528,1.243613,0.285124,-0.064441,1.104076,0.668481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007805,1.257079,0.279924,0.039745,1.233973,0.319372,0.039914,1.278095,0.294955,0.084016,1.253069,0.290905
6243,52.025000,-0.135091,0.065971,-0.047901,-0.987473,0.044765,1.243602,0.285774,-0.064248,1.104317,0.667916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007592,1.257131,0.280389,0.039912,1.234002,0.320064,0.040142,1.278086,0.295461,0.084263,1.253072,0.291663
6244,52.033333,-0.136344,0.066331,-0.046925,-0.987324,0.045022,1.243607,0.286318,-0.063999,1.104533,0.667353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007260,1.257203,0.280960,0.040111,1.233963,0.320548,0.040452,1.278116,0.296142,0.084517,1.252956,0.292228
6245,52.041667,-0.134901,0.067723,-0.046724,-0.987437,0.045361,1.243545,0.286965,-0.063806,1.104574,0.666711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006941,1.257217,0.281419,0.040354,1.233966,0.321239,0.040816,1.278025,0.296636,0.084880,1.252913,0.292972
6246,52.050000,-0.136018,0.068478,-0.046118,-0.987260,0.045752,1.243551,0.287606,-0.063697,1.104779,0.666222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006500,1.257250,0.282059,0.040656,1.233937,0.321790,0.041245,1.278051,0.297369,0.085275,1.252830,0.293701
6247,52.058333,-0.134577,0.068989,-0.045269,-0.987462,0.046153,1.243469,0.288265,-0.063688,1.104871,0.665717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006046,1.257285,0.282575,0.041045,1.233938,0.322541,0.041671,1.278028,0.297992,0.085658,1.252666,0.294300
6248,52.066667,-0.141177,0.063161,-0.037854,-0.987242,0.046098,1.243828,0.288961,-0.063684,1.104947,0.665206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006380,1.258548,0.284429,0.041439,1.233799,0.322993,0.042191,1.277990,0.298663,0.086147,1.252599,0.295069
6249,52.075000,-0.140615,0.063867,-0.037288,-0.987298,0.046631,1.243812,0.289680,-0.063641,1.104994,0.664636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005794,1.258603,0.285044,0.041903,1.233809,0.323754,0.042751,1.278002,0.299370,0.086677,1.252537,0.295779
6250,52.083333,-0.136263,0.070918,-0.043167,-0.987188,0.047649,1.243509,0.290236,-0.063464,1.105086,0.664116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004502,1.257562,0.284461,0.042389,1.233871,0.324420,0.043318,1.278052,0.300048,0.087184,1.252515,0.296481
6251,52.091667,-0.135403,0.071475,-0.042317,-0.987303,0.048181,1.243516,0.290959,-0.063411,1.105212,0.663438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003922,1.257678,0.285118,0.042851,1.233940,0.325170,0.043909,1.278040,0.300701,0.087736,1.252478,0.297210
6252,52.100000,-0.135579,0.072298,-0.041979,-0.987233,0.048770,1.243644,0.291695,-0.063341,1.105411,0.662920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003295,1.257846,0.285800,0.043375,1.234065,0.325869,0.044494,1.278182,0.301437,0.088326,1.252553,0.298026
6253,52.108333,-0.135657,0.072646,-0.041305,-0.987225,0.049388,1.243789,0.292462,-0.063170,1.105548,0.662272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002680,1.258089,0.286550,0.043980,1.234176,0.326642,0.045167,1.278319,0.302166,0.088949,1.252665,0.298847
6254,52.116667,-0.126570,0.072619,-0.037961,-0.988567,0.050119,1.243446,0.293100,-0.063079,1.105650,0.661540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002052,1.258303,0.287204,0.044558,1.234355,0.327363,0.046662,1.277387,0.301633,0.089568,1.252775,0.299682
6255,52.125000,-0.134861,0.073598,-0.039987,-0.987318,0.050616,1.244103,0.293975,-0.062912,1.105731,0.660842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001378,1.258510,0.287927,0.045119,1.234570,0.328171,0.046479,1.278738,0.303720,0.090180,1.252823,0.300348
6256,52.133333,-0.135010,0.074783,-0.039612,-0.987224,0.051292,1.244316,0.294713,-0.062723,1.105703,0.660119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000677,1.258749,0.288550,0.045696,1.234808,0.328869,0.047187,1.278947,0.304504,0.090851,1.252981,0.301168
6257,52.141667,-0.133695,0.075352,-0.038812,-0.987391,0.051974,1.244524,0.295503,-0.062554,1.105566,0.659241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000026,1.259084,0.289245,0.046340,1.235088,0.329710,0.047912,1.279147,0.305177,0.091561,1.253148,0.301972
6258,52.150000,-0.134402,0.075593,-0.038126,-0.987304,0.052695,1.244743,0.296192,-0.062466,1.105565,0.658646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000789,1.259405,0.289998,0.047051,1.235269,0.330335,0.048644,1.279303,0.305832,0.092288,1.253318,0.302761
6259,52.158333,-0.132376,0.076507,-0.037466,-0.987532,0.053450,1.244911,0.297025,-0.062259,1.105443,0.657842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001581,1.259646,0.290654,0.047732,1.235566,0.331230,0.049455,1.279538,0.306555,0.093036,1.253438,0.303593
6260,52.166667,-0.131497,0.077254,-0.036851,-0.987615,0.054213,1.245137,0.297820,-0.062149,1.105258,0.657149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002377,1.259941,0.291360,0.048423,1.235856,0.332030,0.050251,1.279794,0.307288,0.093824,1.253605,0.304422
6261,52.175000,-0.130489,0.077896,-0.036244,-0.987720,0.055010,1.245336,0.298691,-0.061917,1.105177,0.656490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003200,1.260206,0.292150,0.049143,1.236131,0.332912,0.051122,1.279970,0.308075,0.094625,1.253791,0.305324
6262,52.183333,-0.131157,0.078753,-0.035755,-0.987582,0.055847,1.245561,0.299477,-0.061732,1.104979,0.655948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004055,1.260502,0.292893,0.049945,1.236315,0.333648,0.051965,1.280192,0.308883,0.095453,1.253950,0.306228
6263,52.191667,-0.129711,0.079316,-0.034902,-0.987758,0.056654,1.245750,0.300432,-0.061488,1.104822,0.655351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004914,1.260789,0.293729,0.050688,1.236613,0.334662,0.052821,1.280403,0.309782,0.096283,1.254072,0.307137
6264,52.200000,-0.128822,0.080184,-0.034332,-0.987824,0.057474,1.245929,0.301340,-0.061209,1.104508,0.654801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005775,1.261025,0.294548,0.051433,1.236865,0.335551,0.053692,1.280589,0.310609,0.097093,1.254214,0.308121
6265,52.208333,-0.129143,0.080811,-0.033750,-0.987751,0.058325,1.246079,0.302223,-0.060944,1.104396,0.654387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006648,1.261249,0.295384,0.052246,1.236989,0.336424,0.054567,1.280751,0.311515,0.097949,1.254299,0.309056
6266,52.216667,-0.127710,0.081770,-0.032683,-0.987895,0.059148,1.246188,0.303182,-0.060655,1.104021,0.653815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007512,1.261477,0.296188,0.053000,1.237196,0.337423,0.055476,1.280899,0.312403,0.098765,1.254329,0.310037
6267,52.225000,-0.127989,0.082566,-0.031976,-0.987815,0.060009,1.246298,0.304137,-0.060319,1.103850,0.653427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008455,1.261639,0.297114,0.053751,1.237327,0.338326,0.056376,1.281008,0.313388,0.099633,1.254365,0.311044
6268,52.233333,-0.127931,0.084403,-0.031448,-0.987685,0.060934,1.246326,0.305084,-0.059996,1.103488,0.652985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009365,1.261772,0.297873,0.054614,1.237332,0.339239,0.057318,1.281055,0.314286,0.100537,1.254324,0.312199
6269,52.241667,-0.126869,0.085314,-0.030748,-0.987765,0.061821,1.246305,0.306081,-0.059689,1.103265,0.652668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010316,1.261824,0.298762,0.055380,1.237390,0.340259,0.058260,1.281042,0.315216,0.101446,1.254261,0.313210
6270,52.250000,-0.131078,0.080286,-0.023969,-0.987825,0.062258,1.246571,0.307121,-0.059294,1.102808,0.652244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010483,1.262951,0.300685,0.056238,1.237301,0.341199,0.059230,1.280993,0.316184,0.102339,1.254128,0.314253
6271,52.258333,-0.130735,0.081149,-0.022892,-0.987826,0.063149,1.246542,0.308120,-0.059046,1.102538,0.651884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011428,1.263030,0.301617,0.057028,1.237334,0.342171,0.060184,1.280957,0.317180,0.103283,1.253992,0.315296
6272,52.266667,-0.129853,0.082400,-0.022232,-0.987853,0.064061,1.246513,0.309241,-0.058713,1.102141,0.651501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012373,1.263097,0.302561,0.057835,1.237329,0.343349,0.061151,1.280958,0.318244,0.104201,1.253927,0.316458
6273,52.275000,-0.130666,0.084461,-0.022122,-0.987574,0.065052,1.246471,0.310276,-0.058544,1.102011,0.651281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013396,1.263081,0.303462,0.058685,1.237257,0.344276,0.062133,1.280897,0.319295,0.105158,1.253841,0.317735
6274,52.283333,-0.124973,0.091832,-0.027060,-0.987531,0.066422,1.246081,0.311329,-0.058393,1.101887,0.651027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015145,1.262051,0.303337,0.059480,1.237334,0.345451,0.063084,1.280851,0.320349,0.106041,1.253694,0.318903
6275,52.291667,-0.124941,0.092919,-0.026054,-0.987460,0.067360,1.245991,0.312402,-0.058434,1.101846,0.650774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016149,1.262103,0.304317,0.060366,1.237239,0.346513,0.064060,1.280757,0.321395,0.106946,1.253520,0.320077
6276,52.300000,-0.124281,0.094672,-0.025464,-0.987392,0.068344,1.245985,0.313658,-0.058443,1.101533,0.650213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017161,1.262166,0.305393,0.061209,1.237285,0.347738,0.065095,1.280769,0.322593,0.107942,1.253456,0.321474
6277,52.308333,-0.113581,0.094906,-0.021616,-0.988749,0.069426,1.245363,0.314722,-0.058401,1.101537,0.649854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018199,1.262148,0.306336,0.062079,1.237259,0.348974,0.066996,1.279554,0.322423,0.108943,1.253315,0.322671
6278,52.316667,-0.123974,0.097181,-0.023843,-0.987227,0.070364,1.245788,0.315929,-0.058315,1.101638,0.649484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019293,1.262174,0.307425,0.063034,1.237109,0.349994,0.067206,1.280583,0.324841,0.109949,1.253116,0.323915
6279,52.325000,-0.123564,0.099224,-0.023485,-0.987084,0.071477,1.245725,0.317212,-0.058050,1.101655,0.648916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020433,1.262173,0.308455,0.064004,1.237067,0.351289,0.068328,1.280555,0.326134,0.111069,1.252987,0.325309
6280,52.333333,-0.123514,0.100114,-0.022279,-0.987029,0.072547,1.245565,0.318351,-0.057783,1.101576,0.648282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021582,1.262127,0.309532,0.065008,1.236946,0.352384,0.069469,1.280413,0.327290,0.112120,1.252706,0.326518
6281,52.341667,-0.129505,0.095436,-0.015764,-0.986849,0.073222,1.245853,0.319642,-0.057430,1.101679,0.647631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021981,1.263246,0.311788,0.066039,1.236773,0.353489,0.070650,1.280363,0.328591,0.113269,1.252572,0.327923
6282,52.350000,-0.127277,0.096753,-0.015104,-0.987022,0.074352,1.245699,0.320915,-0.057087,1.101796,0.646965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023168,1.263192,0.312816,0.067080,1.236780,0.354829,0.071829,1.280195,0.329747,0.114378,1.252399,0.329219
6283,52.358333,-0.124548,0.104812,-0.020911,-0.986441,0.076030,1.245310,0.322082,-0.056810,1.102004,0.646271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025194,1.262063,0.312868,0.068150,1.236638,0.355988,0.073023,1.280146,0.331070,0.115545,1.252293,0.330658
6284,52.366667,-0.123325,0.105978,-0.019845,-0.986492,0.077140,1.245200,0.323387,-0.056664,1.102388,0.645466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026364,1.262085,0.314007,0.069155,1.236632,0.357327,0.074203,1.280011,0.332321,0.116681,1.252108,0.331986
6285,52.375000,-0.124166,0.107820,-0.019487,-0.986194,0.078339,1.245134,0.324717,-0.056322,1.102568,0.644605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027611,1.262064,0.315204,0.070249,1.236519,0.358570,0.075402,1.279979,0.333699,0.117829,1.251962,0.333515
