kbPos,-0.2683,-0.0570,0.7959,kbRot,0.86449740,0.15243420,0.47168920,-0.08317154,p_y,,p_z,,head_x,,head_y,,head_z,,head_q_w,,head_q_x,,head_q_y,,head_q_z,,t,:,,,,,,,,,,,
h_x,h_y,h_z,p_z,p_y,p_z,head_x,head_y,head_z,head_q_w,head_q_w,head_q_x,head_q_z,t,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3032,-0.1606,0.6325,-0.2591,-0.0676,0.6933,-0.6861,0.0534,0.5645,0.833021,0.093660,0.539927,-0.076040,768492.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3032,-0.1606,0.6325,-0.2591,-0.0676,0.6933,-0.6861,0.0534,0.5645,0.832975,0.093699,0.540015,-0.075871,768508.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3073,-0.1564,0.6306,-0.2632,-0.0635,0.6914,-0.6861,0.0534,0.5645,0.832918,0.093806,0.540086,-0.075870,768525.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3073,-0.1564,0.6306,-0.2632,-0.0635,0.6914,-0.6861,0.0534,0.5645,0.832900,0.094132,0.540051,-0.075908,768542.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3094,-0.1551,0.6303,-0.2653,-0.0621,0.6911,-0.6861,0.0533,0.5645,0.832891,0.094146,0.540045,-0.076030,768558.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3094,-0.1551,0.6303,-0.2653,-0.0621,0.6911,-0.6861,0.0533,0.5645,0.832778,0.094130,0.540141,-0.076608,768575.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3107,-0.1539,0.6301,-0.2666,-0.0609,0.6909,-0.6861,0.0532,0.5645,0.832720,0.094117,0.540168,-0.077052,768592.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3107,-0.1539,0.6301,-0.2666,-0.0609,0.6909,-0.6861,0.0532,0.5645,0.832779,0.094349,0.540016,-0.077212,768608.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3107,-0.1537,0.6303,-0.2667,-0.0608,0.6911,-0.6862,0.0532,0.5645,0.832897,0.094637,0.539796,-0.077116,768625.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3107,-0.1537,0.6303,-0.2667,-0.0608,0.6911,-0.6861,0.0532,0.5645,0.833049,0.094846,0.539563,-0.076850,768641.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3106,-0.1537,0.6306,-0.2665,-0.0607,0.6914,-0.6862,0.0533,0.5644,0.833081,0.094792,0.539542,-0.076712,768658.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3106,-0.1537,0.6306,-0.2665,-0.0607,0.6914,-0.6861,0.0533,0.5644,0.833128,0.094336,0.539554,-0.076683,768676.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3104,-0.1537,0.6308,-0.2663,-0.0607,0.6916,-0.6861,0.0534,0.5643,0.833031,0.093525,0.539825,-0.076819,768692.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3104,-0.1537,0.6308,-0.2663,-0.0607,0.6916,-0.6860,0.0535,0.5642,0.832831,0.092887,0.540180,-0.077268,768708.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3102,-0.1537,0.6309,-0.2660,-0.0607,0.6917,-0.6860,0.0535,0.5640,0.832702,0.092376,0.540408,-0.077675,768725.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3102,-0.1537,0.6309,-0.2660,-0.0607,0.6917,-0.6860,0.0536,0.5638,0.832664,0.092002,0.540519,-0.077752,768742.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3102,-0.1537,0.6309,-0.2660,-0.0607,0.6917,-0.6860,0.0536,0.5636,0.832772,0.091955,0.540343,-0.077873,768759.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3101,-0.1537,0.6309,-0.2661,-0.0607,0.6917,-0.6861,0.0537,0.5635,0.832933,0.092011,0.540070,-0.077979,768779.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3101,-0.1537,0.6309,-0.2661,-0.0607,0.6917,-0.6860,0.0537,0.5634,0.833031,0.091837,0.539928,-0.078129,768791.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3101,-0.1537,0.6309,-0.2661,-0.0607,0.6918,-0.6860,0.0538,0.5633,0.833223,0.091651,0.539640,-0.078281,768808.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3100,-0.1536,0.6310,-0.2660,-0.0607,0.6919,-0.6859,0.0538,0.5632,0.833329,0.091745,0.539420,-0.078554,768825.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3099,-0.1535,0.6310,-0.2659,-0.0606,0.6919,-0.6858,0.0538,0.5631,0.833373,0.091719,0.539289,-0.079027,768842.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3099,-0.1535,0.6310,-0.2659,-0.0606,0.6919,-0.6858,0.0538,0.5629,0.833374,0.091752,0.539242,-0.079296,768858.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3098,-0.1534,0.6308,-0.2659,-0.0605,0.6918,-0.6857,0.0538,0.5628,0.833363,0.091626,0.539243,-0.079547,768875.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3098,-0.1534,0.6308,-0.2659,-0.0605,0.6918,-0.6857,0.0539,0.5627,0.833377,0.091648,0.539208,-0.079615,768891.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3095,-0.1531,0.6312,-0.2656,-0.0602,0.6922,-0.6856,0.0539,0.5625,0.833398,0.091745,0.539170,-0.079535,768908.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3095,-0.1531,0.6312,-0.2656,-0.0602,0.6921,-0.6856,0.0538,0.5624,0.833358,0.092014,0.539170,-0.079651,768925.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3094,-0.1530,0.6311,-0.2655,-0.0601,0.6920,-0.6856,0.0537,0.5620,0.833293,0.091987,0.539251,-0.079811,768941.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3094,-0.1530,0.6311,-0.2655,-0.0601,0.6920,-0.6856,0.0537,0.5619,0.833224,0.092017,0.539303,-0.080145,768959.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3094,-0.1527,0.6313,-0.2654,-0.0597,0.6922,-0.6856,0.0537,0.5618,0.833150,0.091849,0.539421,-0.080313,768975.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3094,-0.1527,0.6313,-0.2654,-0.0597,0.6922,-0.6855,0.0537,0.5617,0.833143,0.091771,0.539434,-0.080381,768991.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3094,-0.1523,0.6315,-0.2655,-0.0594,0.6924,-0.6855,0.0538,0.5616,0.833189,0.091950,0.539337,-0.080354,769008.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3094,-0.1523,0.6315,-0.2655,-0.0594,0.6924,-0.6855,0.0538,0.5615,0.833314,0.092042,0.539147,-0.080233,769026.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3095,-0.1520,0.6316,-0.2656,-0.0590,0.6925,-0.6855,0.0538,0.5614,0.833450,0.092053,0.538959,-0.080066,769042.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3095,-0.1520,0.6316,-0.2656,-0.0590,0.6926,-0.6855,0.0538,0.5613,0.833490,0.091971,0.538894,-0.080186,769058.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3098,-0.1513,0.6318,-0.2659,-0.0584,0.6927,-0.6855,0.0538,0.5612,0.833429,0.091857,0.538975,-0.080409,769075.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3098,-0.1513,0.6318,-0.2659,-0.0584,0.6927,-0.6855,0.0539,0.5611,0.833490,0.091541,0.538942,-0.080358,769091.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3100,-0.1510,0.6317,-0.2661,-0.0581,0.6927,-0.6854,0.0539,0.5610,0.833475,0.091500,0.539008,-0.080108,769107.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3100,-0.1510,0.6317,-0.2660,-0.0581,0.6927,-0.6854,0.0539,0.5609,0.833412,0.091222,0.539134,-0.080232,769124.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3106,-0.1502,0.6322,-0.2666,-0.0573,0.6931,-0.6854,0.0539,0.5609,0.833168,0.091292,0.539457,-0.080519,769142.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3106,-0.1502,0.6322,-0.2666,-0.0573,0.6931,-0.6853,0.0540,0.5607,0.832977,0.091506,0.539672,-0.080808,769158.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3106,-0.1500,0.6322,-0.2666,-0.0571,0.6931,-0.6853,0.0540,0.5606,0.832812,0.091744,0.539867,-0.080938,769175.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3106,-0.1500,0.6322,-0.2666,-0.0571,0.6930,-0.6852,0.0541,0.5605,0.832747,0.091970,0.539935,-0.080897,769191.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3138,-0.1476,0.6336,-0.2697,-0.0546,0.6945,-0.6852,0.0541,0.5604,0.832743,0.091973,0.539946,-0.080866,769208.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3138,-0.1476,0.6336,-0.2697,-0.0546,0.6945,-0.6851,0.0542,0.5603,0.832691,0.091635,0.540070,-0.080951,769225.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3153,-0.1467,0.6336,-0.2713,-0.0537,0.6944,-0.6851,0.0542,0.5603,0.832619,0.091262,0.540191,-0.081305,769240.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3153,-0.1467,0.6336,-0.2713,-0.0537,0.6944,-0.6851,0.0542,0.5602,0.832615,0.090942,0.540201,-0.081637,769258.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3165,-0.1457,0.6332,-0.2725,-0.0528,0.6941,-0.6851,0.0541,0.5601,0.832557,0.090943,0.540267,-0.081788,769275.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3165,-0.1457,0.6332,-0.2725,-0.0528,0.6941,-0.6851,0.0541,0.5601,0.832543,0.091041,0.540272,-0.081792,769291.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3165,-0.1457,0.6331,-0.2724,-0.0527,0.6939,-0.6852,0.0541,0.5600,0.832556,0.091286,0.540230,-0.081664,769308.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3165,-0.1457,0.6331,-0.2724,-0.0527,0.6940,-0.6851,0.0541,0.5600,0.832646,0.091385,0.540095,-0.081527,769325.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3151,-0.1466,0.6341,-0.2711,-0.0537,0.6950,-0.6852,0.0542,0.5601,0.832795,0.091435,0.539864,-0.081476,769340.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3151,-0.1466,0.6341,-0.2711,-0.0537,0.6950,-0.6852,0.0541,0.5602,0.832881,0.091281,0.539758,-0.081477,769357.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3134,-0.1478,0.6346,-0.2694,-0.0548,0.6956,-0.6852,0.0541,0.5602,0.833025,0.091372,0.539518,-0.081491,769375.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3134,-0.1478,0.6346,-0.2694,-0.0548,0.6956,-0.6853,0.0540,0.5602,0.833090,0.091573,0.539380,-0.081515,769391.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3101,-0.1496,0.6354,-0.2661,-0.0567,0.6963,-0.6853,0.0540,0.5603,0.833090,0.091672,0.539338,-0.081685,769408.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3101,-0.1496,0.6354,-0.2661,-0.0567,0.6963,-0.6853,0.0540,0.5603,0.833152,0.091760,0.539243,-0.081580,769425.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3101,-0.1496,0.6354,-0.2662,-0.0567,0.6963,-0.6853,0.0540,0.5604,0.833219,0.091955,0.539127,-0.081438,769441.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3101,-0.1496,0.6354,-0.2662,-0.0567,0.6963,-0.6854,0.0540,0.5604,0.833284,0.092224,0.539008,-0.081264,769458.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3101,-0.1497,0.6353,-0.2662,-0.0567,0.6963,-0.6854,0.0539,0.5605,0.833288,0.092260,0.538982,-0.081342,769474.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3101,-0.1497,0.6353,-0.2662,-0.0567,0.6963,-0.6856,0.0538,0.5606,0.833272,0.092278,0.538989,-0.081451,769491.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3101,-0.1496,0.6353,-0.2662,-0.0567,0.6963,-0.6856,0.0537,0.5606,0.833170,0.092186,0.539114,-0.081769,769507.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3101,-0.1496,0.6353,-0.2662,-0.0567,0.6963,-0.6856,0.0537,0.5606,0.833093,0.092076,0.539234,-0.081881,769524.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3108,-0.1487,0.6349,-0.2669,-0.0558,0.6958,-0.6856,0.0537,0.5606,0.833060,0.092133,0.539295,-0.081756,769541.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3108,-0.1487,0.6349,-0.2669,-0.0558,0.6958,-0.6856,0.0537,0.5606,0.833066,0.092451,0.539249,-0.081638,769559.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3111,-0.1489,0.6350,-0.2671,-0.0559,0.6959,-0.6856,0.0537,0.5606,0.833044,0.092612,0.539257,-0.081626,769574.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3111,-0.1489,0.6350,-0.2671,-0.0559,0.6959,-0.6856,0.0536,0.5606,0.833036,0.092652,0.539273,-0.081550,769591.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3126,-0.1476,0.6345,-0.2687,-0.0546,0.6954,-0.6856,0.0536,0.5607,0.833037,0.092631,0.539277,-0.081542,769608.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3126,-0.1476,0.6345,-0.2686,-0.0546,0.6954,-0.6856,0.0537,0.5607,0.833011,0.092449,0.539335,-0.081639,769624.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3126,-0.1476,0.6345,-0.2687,-0.0546,0.6955,-0.6856,0.0536,0.5608,0.833030,0.092327,0.539317,-0.081693,769640.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3126,-0.1476,0.6345,-0.2687,-0.0546,0.6955,-0.6856,0.0535,0.5609,0.833077,0.092411,0.539219,-0.081768,769657.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3127,-0.1476,0.6346,-0.2688,-0.0547,0.6955,-0.6856,0.0535,0.5610,0.833181,0.092630,0.539042,-0.081630,769674.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3127,-0.1476,0.6346,-0.2688,-0.0547,0.6955,-0.6856,0.0534,0.5611,0.833282,0.092879,0.538821,-0.081772,769690.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3127,-0.1476,0.6346,-0.2688,-0.0547,0.6956,-0.6856,0.0534,0.5612,0.833372,0.093186,0.538628,-0.081781,769707.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3127,-0.1476,0.6346,-0.2689,-0.0547,0.6956,-0.6856,0.0533,0.5614,0.833476,0.093388,0.538439,-0.081737,769723.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3128,-0.1474,0.6348,-0.2690,-0.0545,0.6958,-0.6856,0.0532,0.5616,0.833602,0.093489,0.538225,-0.081744,769740.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3128,-0.1474,0.6348,-0.2690,-0.0545,0.6959,-0.6855,0.0532,0.5617,0.833674,0.093583,0.538097,-0.081744,769756.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3128,-0.1474,0.6348,-0.2690,-0.0545,0.6959,-0.6854,0.0531,0.5620,0.833723,0.093551,0.538034,-0.081700,769774.70,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3128,-0.1472,0.6352,-0.2691,-0.0543,0.6963,-0.6854,0.0531,0.5622,0.833801,0.093675,0.537841,-0.082030,769791.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3128,-0.1472,0.6352,-0.2691,-0.0543,0.6963,-0.6854,0.0530,0.5625,0.833966,0.093817,0.537552,-0.082079,769807.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3128,-0.1469,0.6356,-0.2692,-0.0540,0.6967,-0.6854,0.0530,0.5627,0.834260,0.093939,0.537141,-0.081640,769823.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3128,-0.1469,0.6356,-0.2692,-0.0540,0.6968,-0.6854,0.0529,0.5629,0.834506,0.094167,0.536787,-0.081195,769840.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3128,-0.1467,0.6360,-0.2692,-0.0537,0.6972,-0.6854,0.0528,0.5631,0.834558,0.094334,0.536713,-0.080951,769857.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3128,-0.1467,0.6360,-0.2692,-0.0537,0.6972,-0.6853,0.0527,0.5632,0.834518,0.094685,0.536750,-0.080709,769875.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3127,-0.1463,0.6368,-0.2691,-0.0534,0.6979,-0.6853,0.0527,0.5632,0.834372,0.094913,0.536944,-0.080659,769891.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3127,-0.1463,0.6368,-0.2691,-0.0534,0.6979,-0.6852,0.0527,0.5634,0.834280,0.095185,0.537043,-0.080632,769908.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3140,-0.1446,0.6378,-0.2703,-0.0517,0.6989,-0.6852,0.0527,0.5635,0.834222,0.095228,0.537140,-0.080532,769924.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3140,-0.1446,0.6378,-0.2703,-0.0517,0.6989,-0.6851,0.0527,0.5636,0.834290,0.095315,0.537048,-0.080349,769941.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3147,-0.1437,0.6380,-0.2711,-0.0508,0.6991,-0.6851,0.0526,0.5638,0.834315,0.095274,0.537041,-0.080181,769958.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3147,-0.1437,0.6380,-0.2710,-0.0508,0.6991,-0.6850,0.0526,0.5639,0.834268,0.095001,0.537115,-0.080495,769975.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3154,-0.1433,0.6380,-0.2717,-0.0503,0.6991,-0.6850,0.0525,0.5639,0.834193,0.095045,0.537176,-0.080814,769995.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3154,-0.1433,0.6380,-0.2717,-0.0503,0.6991,-0.6850,0.0525,0.5640,0.834118,0.095258,0.537237,-0.080935,770006.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3153,-0.1434,0.6383,-0.2716,-0.0504,0.6994,-0.6849,0.0524,0.5639,0.834033,0.095497,0.537332,-0.080894,770024.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3153,-0.1434,0.6383,-0.2716,-0.0504,0.6993,-0.6849,0.0524,0.5639,0.833842,0.095787,0.537590,-0.080803,770040.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3152,-0.1434,0.6385,-0.2714,-0.0505,0.6996,-0.6849,0.0522,0.5640,0.833732,0.095738,0.537759,-0.080875,770058.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3152,-0.1434,0.6385,-0.2714,-0.0505,0.6996,-0.6849,0.0522,0.5640,0.833524,0.095762,0.538069,-0.080934,770073.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3154,-0.1433,0.6387,-0.2716,-0.0504,0.6997,-0.6848,0.0522,0.5640,0.833417,0.095962,0.538205,-0.080888,770091.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3154,-0.1433,0.6387,-0.2716,-0.0504,0.6997,-0.6848,0.0521,0.5640,0.833421,0.096113,0.538224,-0.080547,770107.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3142,-0.1444,0.6388,-0.2703,-0.0515,0.6998,-0.6847,0.0521,0.5641,0.833446,0.096259,0.538160,-0.080543,770124.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3142,-0.1444,0.6388,-0.2703,-0.0515,0.6999,-0.6847,0.0520,0.5641,0.833453,0.096439,0.538077,-0.080799,770140.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3126,-0.1455,0.6393,-0.2687,-0.0525,0.7003,-0.6847,0.0519,0.5642,0.833408,0.096517,0.538104,-0.080995,770157.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3126,-0.1455,0.6393,-0.2688,-0.0525,0.7003,-0.6846,0.0518,0.5643,0.833427,0.096564,0.538043,-0.081145,770174.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3115,-0.1461,0.6394,-0.2677,-0.0532,0.7004,-0.6846,0.0518,0.5643,0.833456,0.096761,0.537990,-0.080963,770191.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3115,-0.1461,0.6394,-0.2677,-0.0532,0.7004,-0.6846,0.0517,0.5643,0.833475,0.097012,0.537937,-0.080823,770208.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3115,-0.1462,0.6395,-0.2677,-0.0532,0.7005,-0.6845,0.0517,0.5644,0.833413,0.097229,0.538021,-0.080644,770224.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3115,-0.1462,0.6395,-0.2676,-0.0532,0.7005,-0.6845,0.0517,0.5644,0.833405,0.097388,0.538026,-0.080497,770240.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3114,-0.1462,0.6396,-0.2676,-0.0533,0.7006,-0.6845,0.0516,0.5644,0.833449,0.097317,0.537975,-0.080465,770257.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3114,-0.1462,0.6396,-0.2676,-0.0533,0.7006,-0.6845,0.0516,0.5644,0.833464,0.097291,0.537947,-0.080530,770273.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3114,-0.1463,0.6396,-0.2676,-0.0533,0.7007,-0.6845,0.0516,0.5644,0.833451,0.097445,0.537928,-0.080612,770290.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3114,-0.1463,0.6396,-0.2676,-0.0533,0.7007,-0.6845,0.0516,0.5644,0.833462,0.097496,0.537890,-0.080686,770307.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3113,-0.1464,0.6397,-0.2675,-0.0534,0.7007,-0.6845,0.0516,0.5645,0.833453,0.097493,0.537902,-0.080697,770324.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3113,-0.1464,0.6397,-0.2675,-0.0534,0.7007,-0.6845,0.0516,0.5645,0.833447,0.097274,0.537940,-0.080772,770341.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3113,-0.1464,0.6397,-0.2675,-0.0535,0.7008,-0.6844,0.0516,0.5645,0.833472,0.097202,0.537921,-0.080735,770356.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3113,-0.1464,0.6397,-0.2675,-0.0535,0.7008,-0.6844,0.0516,0.5645,0.833506,0.097434,0.537835,-0.080676,770374.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3113,-0.1465,0.6398,-0.2675,-0.0535,0.7008,-0.6844,0.0516,0.5645,0.833551,0.097604,0.537746,-0.080597,770390.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3113,-0.1465,0.6398,-0.2675,-0.0535,0.7008,-0.6844,0.0515,0.5645,0.833480,0.097916,0.537778,-0.080738,770406.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3113,-0.1465,0.6398,-0.2674,-0.0535,0.7009,-0.6844,0.0514,0.5645,0.833478,0.097878,0.537763,-0.080906,770424.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3113,-0.1465,0.6398,-0.2675,-0.0535,0.7009,-0.6844,0.0514,0.5645,0.833520,0.098003,0.537682,-0.080865,770440.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3112,-0.1465,0.6399,-0.2674,-0.0535,0.7009,-0.6845,0.0514,0.5646,0.833601,0.097903,0.537567,-0.080902,770457.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3112,-0.1465,0.6399,-0.2674,-0.0535,0.7009,-0.6845,0.0514,0.5646,0.833684,0.097783,0.537470,-0.080848,770473.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3112,-0.1465,0.6398,-0.2674,-0.0535,0.7009,-0.6845,0.0514,0.5646,0.833703,0.097870,0.537431,-0.080798,770490.90,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3112,-0.1465,0.6398,-0.2675,-0.0536,0.7009,-0.6845,0.0514,0.5645,0.833772,0.098059,0.537297,-0.080760,770509.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3112,-0.1465,0.6398,-0.2675,-0.0536,0.7009,-0.6845,0.0514,0.5645,0.833833,0.098133,0.537215,-0.080577,770524.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3112,-0.1465,0.6398,-0.2675,-0.0536,0.7009,-0.6845,0.0514,0.5645,0.833912,0.098021,0.537136,-0.080418,770540.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3112,-0.1465,0.6398,-0.2675,-0.0536,0.7009,-0.6845,0.0514,0.5645,0.833847,0.097925,0.537227,-0.080604,770557.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3112,-0.1465,0.6398,-0.2675,-0.0536,0.7009,-0.6845,0.0514,0.5645,0.833783,0.097957,0.537289,-0.080816,770573.60,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3112,-0.1465,0.6398,-0.2675,-0.0536,0.7009,-0.6846,0.0514,0.5645,0.833752,0.097926,0.537357,-0.080724,770590.10,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3112,-0.1465,0.6398,-0.2675,-0.0536,0.7009,-0.6846,0.0514,0.5645,0.833778,0.097928,0.537304,-0.080804,770607.50,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3112,-0.1465,0.6398,-0.2675,-0.0536,0.7009,-0.6848,0.0513,0.5646,0.833834,0.097882,0.537250,-0.080639,770624.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3112,-0.1465,0.6398,-0.2675,-0.0536,0.7008,-0.6848,0.0513,0.5646,0.833817,0.097805,0.537276,-0.080730,770640.40,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3113,-0.1465,0.6398,-0.2676,-0.0536,0.7009,-0.6848,0.0513,0.5645,0.833678,0.097747,0.537455,-0.081044,770656.80,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3113,-0.1465,0.6398,-0.2675,-0.0536,0.7009,-0.6848,0.0513,0.5645,0.833542,0.097819,0.537621,-0.081260,770674.00,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3117,-0.1466,0.6399,-0.2679,-0.0537,0.7009,-0.6847,0.0514,0.5645,0.833489,0.098040,0.537690,-0.081073,770690.30,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3117,-0.1466,0.6398,-0.2680,-0.0537,0.7009,-0.6847,0.0514,0.5645,0.833596,0.098155,0.537552,-0.080754,770707.20,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.3117,-0.1466,0.6398,-0.2680,-0.0537,0.7009,-0.6847,0.0515,0.5645,0.833744,0.098077,0.537384,-0.080436,770724.00,,,,,,,,,,,,,,,,,,,,,,,,,,
