,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,Unlabeled 1946,Unlabeled 1946,Unlabeled 1946,Unlabeled 1991,Unlabeled 1991,Unlabeled 1991,Unlabeled 1992,Unlabeled 1992,Unlabeled 1992,Unlabeled 1993,Unlabeled 1993,Unlabeled 1993,Unlabeled 1994,Unlabeled 1994,Unlabeled 1994,lh_rb_v2:Marker1,lh_rb_v2:Marker1,lh_rb_v2:Marker1,lh_rb_v2:Marker2,lh_rb_v2:Marker2,lh_rb_v2:Marker2,lh_rb_v2:Marker3,lh_rb_v2:Marker3,lh_rb_v2:Marker3,lh_rb_v2:Marker4,lh_rb_v2:Marker4,lh_rb_v2:Marker4
,ID,"89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","D9E50","D9E50","D9E50","DB240","DB240","DB240","DB250","DB250","DB250","DB260","DB260","DB260","DB270","DB270","DB270","D9D10","D9D10","D9D10","D9CF0","D9CF0","D9CF0","D9D20","D9D20","D9D20","D9D00","D9D00","D9D00"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2581,21.508333,-0.182550,0.072038,0.017212,-0.980403,0.092233,1.296008,0.073712,0.004934,1.015627,0.543169,,,,,,,,,,,,,0.041786,1.316502,0.070907,0.086129,1.283445,0.106760,0.092297,1.328903,0.086354,0.132570,1.300488,0.080366
2582,21.516667,-0.182657,0.072102,0.017056,-0.980381,0.092154,1.296016,0.073724,0.005439,1.016574,0.542596,,,,,,,,,,,,,0.041703,1.316496,0.070915,0.086057,1.283445,0.106763,0.092216,1.328903,0.086367,0.132465,1.300513,0.080396
2583,21.525000,-0.182644,0.072103,0.017000,-0.980384,0.092068,1.296025,0.073731,0.006217,1.017442,0.541738,,,,,,,,,,,,,0.041606,1.316505,0.070921,0.085983,1.283453,0.106768,0.092132,1.328906,0.086367,0.132374,1.300530,0.080413
2584,21.533333,-0.182152,0.072089,0.016991,-0.980477,0.091971,1.296036,0.073752,0.006451,1.018745,0.540869,,,,,,,,,,,,,0.041516,1.316513,0.070925,0.085872,1.283503,0.106802,0.092040,1.328918,0.086358,0.132279,1.300553,0.080420
2585,21.541667,-0.182046,0.072140,0.016824,-0.980496,0.091878,1.296054,0.073746,0.006916,1.019870,0.539875,,,,,,,,,,,,,0.041416,1.316518,0.070911,0.085782,1.283526,0.106795,0.091937,1.328938,0.086338,0.132181,1.300586,0.080427
2586,21.550000,-0.181963,0.072121,0.016780,-0.980513,0.091773,1.296082,0.073733,0.007354,1.020823,0.539043,,,,,,,,,,,,,0.041302,1.316543,0.070898,0.085682,1.283562,0.106779,0.091829,1.328964,0.086317,0.132081,1.300617,0.080416
2587,21.558333,-0.181783,0.072157,0.016668,-0.980546,0.091671,1.296111,0.073718,0.007719,1.021381,0.538388,,,,,,,,,,,,,0.041196,1.316563,0.070872,0.085578,1.283603,0.106767,0.091714,1.329000,0.086287,0.131983,1.300654,0.080405
2588,21.566667,-0.181791,0.072225,0.016509,-0.980542,0.091562,1.296157,0.073693,0.008072,1.021810,0.537780,,,,,,,,,,,,,0.041088,1.316592,0.070844,0.085467,1.283656,0.106729,0.091587,1.329044,0.086260,0.131873,1.300706,0.080393
2589,21.575000,-0.181790,0.072355,0.016300,-0.980536,0.091454,1.296203,0.073673,0.008226,1.022125,0.537147,,,,,,,,,,,,,0.040973,1.316625,0.070810,0.085349,1.283689,0.106714,0.091462,1.329089,0.086228,0.131764,1.300773,0.080389
2590,21.583333,-0.181835,0.072470,0.016076,-0.980523,0.091340,1.296249,0.073654,0.008697,1.022411,0.536584,,,,,,,,,,,,,0.040860,1.316651,0.070776,0.085225,1.283731,0.106695,0.091320,1.329142,0.086214,0.131653,1.300831,0.080377
2591,21.591667,-0.181900,0.072481,0.015956,-0.980512,0.091219,1.296274,0.073615,0.008349,1.022899,0.535940,,,,,,,,,,,,,0.040736,1.316665,0.070727,0.085106,1.283748,0.106665,0.091194,1.329165,0.086186,0.131527,1.300868,0.080333
2592,21.600000,-0.182126,0.072620,0.015695,-0.980464,0.091101,1.296287,0.073567,0.008253,1.023375,0.535474,,,,,,,,,,,,,0.040600,1.316658,0.070667,0.084984,1.283735,0.106613,0.091066,1.329165,0.086145,0.131397,1.300907,0.080306
2593,21.608333,-0.182283,0.072487,0.015683,-0.980445,0.090961,1.296269,0.073501,0.008051,1.023799,0.534872,,,,,,,,,,,,,0.040449,1.316630,0.070612,0.084861,1.283708,0.106545,0.090936,1.329153,0.086099,0.131251,1.300885,0.080228
2594,21.616667,-0.182378,0.072333,0.015635,-0.980440,0.090822,1.296248,0.073435,0.008080,1.024038,0.534379,,,,,,,,,,,,,0.040297,1.316601,0.070559,0.084738,1.283681,0.106481,0.090799,1.329131,0.086045,0.131114,1.300867,0.080151
2595,21.625000,-0.182014,0.072342,0.015577,-0.980507,0.090679,1.296211,0.073387,0.007702,1.024211,0.533976,,,,,,,,,,,,,0.040156,1.316558,0.070485,0.084586,1.283673,0.106452,0.090650,1.329100,0.085987,0.130977,1.300839,0.080084
2596,21.633333,-0.182007,0.072331,0.015437,-0.980512,0.090540,1.296192,0.073316,0.007116,1.024553,0.533803,,,,,,,,,,,,,0.040021,1.316527,0.070427,0.084447,1.283653,0.106369,0.090494,1.329076,0.085898,0.130838,1.300832,0.080027
2597,21.641667,-0.182176,0.072354,0.015327,-0.980480,0.090411,1.296187,0.073242,0.006791,1.024603,0.533461,,,,,,,,,,,,,0.039897,1.316514,0.070365,0.084308,1.283634,0.106288,0.090354,1.329062,0.085824,0.130709,1.300842,0.079961
2598,21.650000,-0.182150,0.072430,0.015159,-0.980482,0.090285,1.296192,0.073185,0.006406,1.024737,0.533296,,,,,,,,,,,,,0.039762,1.316504,0.070298,0.084176,1.283638,0.106232,0.090219,1.329066,0.085762,0.130584,1.300863,0.079914
2599,21.658333,-0.182092,0.072512,0.014939,-0.980490,0.090161,1.296205,0.073139,0.006480,1.024827,0.533085,,,,,,,,,,,,,0.039625,1.316494,0.070231,0.084046,1.283648,0.106193,0.090089,1.329083,0.085714,0.130455,1.300897,0.079871
2600,21.666667,-0.182063,0.072444,0.014757,-0.980504,0.090025,1.296224,0.073092,0.006316,1.024902,0.532899,,,,,,,,,,,,,0.039482,1.316496,0.070180,0.083928,1.283661,0.106152,0.089928,1.329120,0.085667,0.130322,1.300918,0.079819
2601,21.675000,-0.181909,0.072506,0.014406,-0.980533,0.089896,1.296226,0.073045,0.005888,1.025080,0.532764,,,,,,,,,,,,,0.039334,1.316471,0.070110,0.083811,1.283668,0.106112,0.089777,1.329121,0.085606,0.130180,1.300951,0.079785
2602,21.683333,-0.181902,0.072324,0.014415,-0.980547,0.089735,1.296227,0.072986,0.005731,1.025144,0.532563,,,,,,,,,,,,,0.039172,1.316479,0.070062,0.083684,1.283671,0.106055,0.089615,1.329114,0.085548,0.130003,1.300953,0.079716
2603,21.691667,-0.182265,0.072187,0.014342,-0.980491,0.089569,1.296231,0.072918,0.005494,1.025370,0.532535,,,,,,,,,,,,,0.038983,1.316477,0.070013,0.083540,1.283656,0.105979,0.089444,1.329098,0.085510,0.129844,1.300959,0.079644
2604,21.700000,-0.182508,0.072131,0.014049,-0.980454,0.089429,1.296223,0.072870,0.005300,1.025545,0.532549,,,,,,,,,,,,,0.038840,1.316429,0.069980,0.083396,1.283627,0.105921,0.089290,1.329097,0.085473,0.129695,1.300975,0.079599
2605,21.708333,-0.181972,0.072093,0.013873,-0.980559,0.089276,1.296208,0.072846,0.005453,1.025551,0.532482,,,,,,,,,,,,,0.038690,1.316394,0.069941,0.083222,1.283633,0.105923,0.089129,1.329098,0.085406,0.129558,1.300989,0.079557
2606,21.716667,-0.181975,0.072125,0.013612,-0.980560,0.089132,1.296203,0.072799,0.005374,1.025682,0.532533,,,,,,,,,,,,,0.038538,1.316365,0.069892,0.083073,1.283625,0.105873,0.088967,1.329094,0.085350,0.129416,1.301008,0.079520
2607,21.725000,-0.181888,0.072006,0.013399,-0.980588,0.088988,1.296188,0.072762,0.005065,1.026058,0.532725,,,,,,,,,,,,,0.038391,1.316328,0.069867,0.082934,1.283615,0.105836,0.088807,1.329075,0.085299,0.129273,1.301016,0.079479
2608,21.733333,-0.181906,0.071907,0.013223,-0.980594,0.088842,1.296177,0.072739,0.005384,1.026078,0.532758,,,,,,,,,,,,,0.038229,1.316305,0.069855,0.082802,1.283595,0.105811,0.088642,1.329061,0.085265,0.129136,1.301019,0.079460
2609,21.741667,-0.181780,0.072014,0.012852,-0.980614,0.088714,1.296132,0.072700,0.005476,1.026265,0.532849,,,,,,,,,,,,,0.038100,1.316214,0.069784,0.082675,1.283562,0.105776,0.088492,1.329037,0.085233,0.128982,1.300995,0.079424
2610,21.750000,-0.181966,0.071991,0.012659,-0.980584,0.088581,1.296114,0.072668,0.005632,1.026754,0.532931,,,,,,,,,,,,,0.037960,1.316170,0.069755,0.082557,1.283534,0.105734,0.088345,1.329022,0.085219,0.128835,1.300982,0.079397
2611,21.758333,-0.182112,0.072016,0.012339,-0.980559,0.088449,1.296094,0.072645,0.005802,1.027148,0.532898,,,,,,,,,,,,,0.037810,1.316122,0.069731,0.082435,1.283504,0.105700,0.088196,1.328991,0.085197,0.128688,1.300990,0.079391
2612,21.766667,-0.182189,0.071846,0.012138,-0.980560,0.088307,1.296057,0.072601,0.006062,1.027719,0.532820,,,,,,,,,,,,,0.037654,1.316064,0.069695,0.082305,1.283469,0.105660,0.088039,1.328940,0.085168,0.128556,1.300972,0.079328
2613,21.775000,-0.182119,0.071633,0.011971,-0.980591,0.088154,1.296026,0.072560,0.006026,1.028520,0.532715,,,,,,,,,,,,,0.037484,1.316016,0.069664,0.082171,1.283443,0.105628,0.087880,1.328908,0.085127,0.128411,1.300959,0.079269
2614,21.783333,-0.182310,0.071570,0.011755,-0.980562,0.088010,1.296002,0.072516,0.006508,1.029136,0.532560,,,,,,,,,,,,,0.037325,1.315962,0.069621,0.082038,1.283409,0.105580,0.087728,1.328884,0.085106,0.128258,1.300947,0.079220
2615,21.791667,-0.182686,0.071556,0.011568,-0.980496,0.087868,1.295982,0.072468,0.006557,1.030015,0.532342,,,,,,,,,,,,,0.037171,1.315921,0.069592,0.081897,1.283355,0.105518,0.087575,1.328863,0.085071,0.128114,1.300939,0.079186
2616,21.800000,-0.182246,0.071437,0.011548,-0.980587,0.087724,1.295948,0.072462,0.006837,1.030882,0.532197,,,,,,,,,,,,,0.037038,1.315883,0.069576,0.081751,1.283344,0.105538,0.087434,1.328840,0.085041,0.127970,1.300919,0.079153
2617,21.808333,-0.182386,0.071385,0.011314,-0.980567,0.087600,1.295933,0.072444,0.007456,1.031686,0.531965,,,,,,,,,,,,,0.036911,1.315839,0.069564,0.081627,1.283311,0.105521,0.087284,1.328837,0.085032,0.127855,1.300915,0.079130
2618,21.816667,-0.182416,0.071338,0.011139,-0.980567,0.087490,1.295910,0.072432,0.007485,1.032635,0.531833,,,,,,,,,,,,,0.036798,1.315801,0.069562,0.081517,1.283283,0.105507,0.087160,1.328809,0.085012,0.127747,1.300912,0.079121
2619,21.825000,-0.182466,0.071286,0.010938,-0.980564,0.087389,1.295884,0.072418,0.008186,1.033307,0.531599,,,,,,,,,,,,,0.036687,1.315757,0.069557,0.081423,1.283252,0.105487,0.087042,1.328780,0.084993,0.127645,1.300903,0.079114
2620,21.833333,-0.182591,0.071209,0.010751,-0.980548,0.087287,1.295858,0.072402,0.008298,1.034174,0.531427,,,,,,,,,,,,,0.036573,1.315714,0.069557,0.081327,1.283228,0.105456,0.086928,1.328731,0.084978,0.127547,1.300897,0.079104
2621,21.841667,-0.182639,0.071073,0.010635,-0.980550,0.087187,1.295842,0.072391,0.008656,1.034963,0.531332,,,,,,,,,,,,,0.036469,1.315685,0.069565,0.081244,1.283208,0.105437,0.086823,1.328712,0.084961,0.127436,1.300892,0.079095
2622,21.850000,-0.182750,0.070885,0.010396,-0.980546,0.087096,1.295838,0.072370,0.009388,1.035632,0.531142,,,,,,,,,,,,,0.036362,1.315653,0.069572,0.081167,1.283189,0.105409,0.086720,1.328709,0.084934,0.127348,1.300910,0.079074
2623,21.858333,-0.182894,0.070596,0.010357,-0.980540,0.086997,1.295830,0.072352,0.009490,1.036398,0.531099,,,,,,,,,,,,,0.036250,1.315642,0.069591,0.081096,1.283176,0.105385,0.086620,1.328683,0.084920,0.127255,1.300910,0.079044
2624,21.866667,-0.182926,0.070439,0.010187,-0.980547,0.086910,1.295823,0.072333,0.010226,1.037002,0.531044,,,,,,,,,,,,,0.036155,1.315616,0.069584,0.081023,1.283169,0.105366,0.086523,1.328672,0.084905,0.127164,1.300920,0.079015
2625,21.875000,-0.182733,0.070147,0.010212,-0.980604,0.086817,1.295805,0.072314,0.010763,1.037576,0.531024,,,,,,,,,,,,,0.036071,1.315594,0.069579,0.080952,1.283165,0.105362,0.086431,1.328660,0.084884,0.127066,1.300903,0.078960
2626,21.883333,-0.182834,0.069997,0.010076,-0.980597,0.086746,1.295795,0.072294,0.011092,1.038311,0.531040,,,,,,,,,,,,,0.035997,1.315568,0.069576,0.080894,1.283149,0.105339,0.086353,1.328644,0.084869,0.126988,1.300907,0.078932
2627,21.891667,-0.182904,0.069893,0.009958,-0.980593,0.086679,1.295780,0.072280,0.011416,1.039009,0.530890,,,,,,,,,,,,,0.035921,1.315544,0.069577,0.080840,1.283127,0.105322,0.086279,1.328623,0.084852,0.126921,1.300905,0.078921
2628,21.900000,-0.182936,0.069762,0.009849,-0.980597,0.086620,1.295757,0.072262,0.011654,1.039784,0.530861,,,,,,,,,,,,,0.035855,1.315506,0.069568,0.080790,1.283100,0.105308,0.086216,1.328600,0.084839,0.126861,1.300893,0.078890
2629,21.908333,-0.182952,0.069622,0.009708,-0.980606,0.086558,1.295735,0.072247,0.011754,1.040631,0.530868,,,,,,,,,,,,,0.035784,1.315465,0.069561,0.080740,1.283075,0.105296,0.086155,1.328579,0.084828,0.126792,1.300887,0.078864
2630,21.916667,-0.182971,0.069473,0.009659,-0.980613,0.086501,1.295714,0.072227,0.011580,1.041411,0.530799,,,,,,,,,,,,,0.035721,1.315431,0.069553,0.080697,1.283056,0.105274,0.086098,1.328562,0.084814,0.126734,1.300866,0.078832
2631,21.925000,-0.182948,0.069337,0.009642,-0.980627,0.086444,1.295705,0.072207,0.011689,1.042114,0.530796,,,,,,,,,,,,,0.035660,1.315417,0.069538,0.080651,1.283048,0.105262,0.086038,1.328562,0.084801,0.126682,1.300856,0.078794
2632,21.933333,-0.183047,0.069255,0.009565,-0.980615,0.086388,1.295708,0.072186,0.012169,1.042731,0.530740,,,,,,,,,,,,,0.035600,1.315408,0.069526,0.080596,1.283036,0.105245,0.085980,1.328569,0.084786,0.126629,1.300866,0.078764
2633,21.941667,-0.183062,0.069130,0.009504,-0.980622,0.086331,1.295718,0.072168,0.012294,1.043356,0.530769,,,,,,,,,,,,,0.035546,1.315407,0.069514,0.080550,1.283042,0.105236,0.085909,1.328594,0.084779,0.126578,1.300873,0.078728
2634,21.950000,-0.183008,0.069091,0.009488,-0.980635,0.086284,1.295728,0.072149,0.012477,1.044001,0.530748,,,,,,,,,,,,,0.035494,1.315416,0.069494,0.080509,1.283052,0.105219,0.085860,1.328608,0.084755,0.126535,1.300882,0.078706
2635,21.958333,-0.182999,0.068985,0.009494,-0.980644,0.086244,1.295737,0.072138,0.012610,1.044561,0.530893,,,,,,,,,,,,,0.035459,1.315422,0.069499,0.080474,1.283060,0.105208,0.085818,1.328622,0.084741,0.126498,1.300891,0.078688
2636,21.966667,-0.182987,0.068782,0.009512,-0.980660,0.086208,1.295743,0.072132,0.012810,1.044881,0.531000,,,,,,,,,,,,,0.035424,1.315426,0.069509,0.080446,1.283067,0.105210,0.085783,1.328628,0.084740,0.126470,1.300899,0.078658
2637,21.975000,-0.182877,0.068744,0.009521,-0.980683,0.086178,1.295738,0.072145,0.012975,1.045455,0.531159,,,,,,,,,,,,,0.035395,1.315423,0.069521,0.080422,1.283067,0.105228,0.085753,1.328626,0.084744,0.126437,1.300895,0.078667
2638,21.983333,-0.182903,0.068741,0.009501,-0.980679,0.086147,1.295727,0.072156,0.012797,1.046287,0.531404,,,,,,,,,,,,,0.035359,1.315409,0.069537,0.080391,1.283058,0.105232,0.085722,1.328615,0.084754,0.126410,1.300884,0.078683
2639,21.991667,-0.182581,0.068542,0.009756,-0.980750,0.086087,1.295708,0.072182,0.012880,1.046896,0.531497,,,,,,,,,,,,,0.035310,1.315415,0.069574,0.080333,1.283066,0.105273,0.085678,1.328594,0.084764,0.126366,1.300853,0.078677
2640,22.000000,-0.182557,0.068526,0.009781,-0.980756,0.086035,1.295680,0.072196,0.013192,1.047469,0.531422,,,,,,,,,,,,,0.035262,1.315390,0.069592,0.080279,1.283036,0.105288,0.085627,1.328568,0.084772,0.126315,1.300826,0.078691
2641,22.008333,-0.182702,0.068506,0.009810,-0.980730,0.085976,1.295645,0.072201,0.013170,1.048171,0.531302,,,,,,,,,,,,,0.035200,1.315363,0.069605,0.080222,1.282986,0.105295,0.085570,1.328525,0.084782,0.126259,1.300793,0.078697
2642,22.016667,-0.183029,0.068572,0.009687,-0.980665,0.085917,1.295610,0.072213,0.012700,1.049015,0.531424,,,,,,,,,,,,,0.035135,1.315317,0.069627,0.080169,1.282932,0.105286,0.085506,1.328474,0.084808,0.126184,1.300765,0.078734
2643,22.025000,-0.183038,0.068759,0.009424,-0.980653,0.085866,1.295549,0.072223,0.012878,1.049623,0.531341,,,,,,,,,,,,,0.035073,1.315221,0.069602,0.080107,1.282877,0.105296,0.085444,1.328424,0.084837,0.126119,1.300716,0.078750
2644,22.033333,-0.183231,0.068794,0.009338,-0.980615,0.085809,1.295498,0.072240,0.012809,1.050409,0.531220,,,,,,,,,,,,,0.035006,1.315161,0.069617,0.080053,1.282817,0.105306,0.085383,1.328364,0.084871,0.126061,1.300669,0.078773
2645,22.041667,-0.183268,0.068785,0.009224,-0.980610,0.085751,1.295431,0.072267,0.012394,1.051315,0.531282,,,,,,,,,,,,,0.034939,1.315081,0.069638,0.079999,1.282753,0.105333,0.085319,1.328298,0.084910,0.126003,1.300608,0.078797
2646,22.050000,-0.183385,0.068690,0.009181,-0.980595,0.085689,1.295356,0.072294,0.012636,1.051879,0.531209,,,,,,,,,,,,,0.034873,1.314996,0.069681,0.079944,1.282677,0.105350,0.085253,1.328219,0.084945,0.125944,1.300533,0.078821
2647,22.058333,-0.183484,0.068635,0.009191,-0.980581,0.085623,1.295280,0.072322,0.012665,1.052540,0.531167,,,,,,,,,,,,,0.034806,1.314915,0.069721,0.079881,1.282594,0.105374,0.085190,1.328147,0.084982,0.125877,1.300452,0.078847
2648,22.066667,-0.183291,0.068572,0.009271,-0.980620,0.085547,1.295190,0.072368,0.012700,1.053114,0.531094,,,,,,,,,,,,,0.034737,1.314842,0.069758,0.079807,1.282499,0.105446,0.085120,1.328062,0.085012,0.125802,1.300368,0.078875
2649,22.075000,-0.183532,0.068501,0.009401,-0.980579,0.085462,1.295117,0.072390,0.012465,1.053784,0.531194,,,,,,,,,,,,,0.034657,1.314782,0.069799,0.079727,1.282408,0.105464,0.085040,1.327984,0.085048,0.125720,1.300283,0.078893
2650,22.083333,-0.183806,0.068584,0.009491,-0.980521,0.085369,1.295047,0.072414,0.012478,1.054301,0.531280,,,,,,,,,,,,,0.034569,1.314725,0.069826,0.079622,1.282296,0.105496,0.084956,1.327919,0.085081,0.125625,1.300210,0.078922
2651,22.091667,-0.184179,0.068694,0.009428,-0.980444,0.085278,1.294976,0.072428,0.012544,1.054825,0.531354,,,,,,,,,,,,,0.034480,1.314660,0.069849,0.079520,1.282208,0.105495,0.084854,1.327810,0.085112,0.125537,1.300152,0.078956
2652,22.100000,-0.184419,0.068715,0.009467,-0.980397,0.085180,1.294923,0.072446,0.012839,1.055224,0.531336,,,,,,,,,,,,,0.034371,1.314618,0.069878,0.079419,1.282141,0.105503,0.084756,1.327734,0.085139,0.125452,1.300099,0.078984
2653,22.108333,-0.184695,0.068800,0.009481,-0.980339,0.085094,1.294869,0.072459,0.012816,1.055717,0.531216,,,,,,,,,,,,,0.034288,1.314572,0.069898,0.079327,1.282062,0.105508,0.084668,1.327670,0.085159,0.125366,1.300046,0.079012
2654,22.116667,-0.184882,0.068755,0.009600,-0.980306,0.085010,1.294817,0.072476,0.012823,1.056121,0.531166,,,,,,,,,,,,,0.034216,1.314528,0.069934,0.079246,1.282003,0.105513,0.084589,1.327613,0.085187,0.125274,1.299981,0.079031
2655,22.125000,-0.185035,0.068682,0.009666,-0.980281,0.084937,1.294765,0.072493,0.012860,1.056668,0.531153,,,,,,,,,,,,,0.034149,1.314479,0.069968,0.079177,1.281944,0.105523,0.084518,1.327560,0.085216,0.125199,1.299920,0.079044
2656,22.133333,-0.185168,0.068769,0.009623,-0.980250,0.084877,1.294715,0.072520,0.012887,1.057181,0.531101,,,,,,,,,,,,,0.034083,1.314425,0.069988,0.079116,1.281894,0.105540,0.084450,1.327503,0.085256,0.125140,1.299867,0.079081
2657,22.141667,-0.185152,0.068872,0.009290,-0.980250,0.084814,1.294654,0.072538,0.012879,1.057688,0.530908,,,,,,,,,,,,,0.034013,1.314314,0.069978,0.079050,1.281840,0.105558,0.084361,1.327474,0.085298,0.125072,1.299810,0.079097
2658,22.150000,-0.185304,0.069020,0.009183,-0.980211,0.084746,1.294613,0.072550,0.012955,1.058070,0.530746,,,,,,,,,,,,,0.033934,1.314259,0.069973,0.078978,1.281793,0.105562,0.084288,1.327437,0.085328,0.124999,1.299767,0.079121
2659,22.158333,-0.185390,0.069133,0.009129,-0.980188,0.084666,1.294579,0.072555,0.012769,1.058658,0.530703,,,,,,,,,,,,,0.033856,1.314220,0.069968,0.078894,1.281754,0.105563,0.084202,1.327403,0.085341,0.124913,1.299732,0.079137
2660,22.166667,-0.185493,0.069267,0.009083,-0.980159,0.084586,1.294551,0.072552,0.013076,1.058797,0.530469,,,,,,,,,,,,,0.033774,1.314193,0.069956,0.078807,1.281718,0.105553,0.084116,1.327369,0.085340,0.124830,1.299706,0.079151
2661,22.175000,-0.185829,0.069479,0.009025,-0.980081,0.084500,1.294531,0.072539,0.013073,1.059124,0.530247,,,,,,,,,,,,,0.033685,1.314171,0.069946,0.078711,1.281671,0.105518,0.084026,1.327341,0.085332,0.124736,1.299687,0.079176
2662,22.183333,-0.185399,0.069565,0.009061,-0.980156,0.084415,1.294499,0.072546,0.013069,1.059231,0.530107,,,,,,,,,,,,,0.033608,1.314146,0.069925,0.078602,1.281667,0.105549,0.083947,1.327312,0.085316,0.124658,1.299665,0.079170
2663,22.191667,-0.185399,0.069605,0.009083,-0.980153,0.084345,1.294481,0.072536,0.012776,1.059387,0.530008,,,,,,,,,,,,,0.033536,1.314133,0.069911,0.078530,1.281647,0.105540,0.083878,1.327292,0.085305,0.124592,1.299646,0.079164
2664,22.200000,-0.185472,0.069674,0.009067,-0.980134,0.084297,1.294467,0.072530,0.012786,1.059389,0.529844,,,,,,,,,,,,,0.033487,1.314120,0.069900,0.078477,1.281627,0.105531,0.083827,1.327275,0.085303,0.124544,1.299632,0.079164
2665,22.208333,-0.185525,0.069698,0.009036,-0.980123,0.084257,1.294457,0.072528,0.012809,1.059299,0.529706,,,,,,,,,,,,,0.033442,1.314108,0.069897,0.078439,1.281615,0.105527,0.083789,1.327260,0.085304,0.124501,1.299626,0.079168
2666,22.216667,-0.185560,0.069697,0.009027,-0.980116,0.084230,1.294454,0.072520,0.013207,1.058905,0.529470,,,,,,,,,,,,,0.033416,1.314103,0.069891,0.078410,1.281610,0.105516,0.083761,1.327258,0.085297,0.124472,1.299623,0.079160
2667,22.225000,-0.185525,0.069701,0.009000,-0.980123,0.084202,1.294453,0.072511,0.013015,1.058552,0.529342,,,,,,,,,,,,,0.033390,1.314100,0.069883,0.078381,1.281612,0.105506,0.083730,1.327256,0.085283,0.124443,1.299626,0.079153
2668,22.233333,-0.185471,0.069682,0.008978,-0.980135,0.084170,1.294456,0.072490,0.013089,1.058220,0.529269,,,,,,,0.115504,1.243999,0.076458,0.052215,1.246904,0.066140,0.033355,1.314100,0.069861,0.078350,1.281613,0.105488,0.083702,1.327261,0.085255,0.124410,1.299633,0.079131
2669,22.241667,-0.185494,0.069661,0.008995,-0.980132,0.084135,1.294472,0.072462,0.013111,1.057618,0.529165,,,,,,,0.115435,1.244045,0.076406,0.052161,1.247062,0.066225,0.033320,1.314115,0.069840,0.078317,1.281633,0.105453,0.083666,1.327276,0.085228,0.124375,1.299645,0.079106
2670,22.250000,-0.185490,0.069633,0.008978,-0.980135,0.084099,1.294492,0.072430,0.013464,1.056653,0.528948,,,,,,,,,,,,,0.033284,1.314134,0.069812,0.078282,1.281653,0.105421,0.083631,1.327294,0.085193,0.124341,1.299669,0.079073
2671,22.258333,-0.185462,0.069538,0.008999,-0.980147,0.084067,1.294519,0.072405,0.013141,1.055762,0.529134,,,,,,,,,,,,,0.033255,1.314160,0.069798,0.078254,1.281683,0.105396,0.083603,1.327322,0.085166,0.124308,1.299697,0.079040
2672,22.266667,-0.185331,0.069479,0.009029,-0.980175,0.084044,1.294542,0.072379,0.013409,1.054691,0.529144,,,,,,,,,,,,,0.033236,1.314185,0.069777,0.078232,1.281708,0.105377,0.083582,1.327354,0.085126,0.124287,1.299720,0.079009
2673,22.275000,-0.185198,0.069419,0.009026,-0.980205,0.084031,1.294563,0.072375,0.013449,1.053348,0.529258,,,,,,,,,,,,,0.033224,1.314206,0.069773,0.078220,1.281735,0.105381,0.083570,1.327378,0.085113,0.124275,1.299747,0.078996
2674,22.283333,-0.185190,0.069383,0.008985,-0.980209,0.084021,1.294586,0.072370,0.013335,1.052096,0.529288,,,,,,,,,,,,,0.033214,1.314225,0.069771,0.078215,1.281758,0.105374,0.083558,1.327400,0.085105,0.124261,1.299774,0.078990
2675,22.291667,-0.185132,0.069397,0.008904,-0.980220,0.084011,1.294601,0.072368,0.012952,1.050980,0.529461,,,,,,,,,,,,,0.033199,1.314232,0.069762,0.078206,1.281776,0.105375,0.083544,1.327418,0.085100,0.124252,1.299795,0.078988
2676,22.300000,-0.185052,0.069373,0.008848,-0.980237,0.083993,1.294605,0.072362,0.013044,1.049413,0.529360,,,,,,,,,,,,,0.033182,1.314230,0.069756,0.078188,1.281786,0.105371,0.083521,1.327422,0.085088,0.124232,1.299805,0.078981
2677,22.308333,-0.184950,0.069321,0.008780,-0.980261,0.083961,1.294606,0.072355,0.012597,1.048096,0.529562,,,,,,,,,,,,,0.033151,1.314222,0.069746,0.078159,1.281792,0.105372,0.083487,1.327430,0.085079,0.124199,1.299814,0.078964
