Format Version,1.23,Take Name,kb_qpz,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-10-28 06.10.32.672 PM,Total Frames in Take,6538,Total Exported Frames,6538,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
364,3.033333,-0.172884,0.006073,-0.040403,-0.984094,0.043366,1.212536,0.393862,0.062973,1.013701,0.724477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009376,1.226142,0.396313,0.042746,1.200292,0.427612,0.040362,1.245353,0.405577,0.082936,1.222742,0.396106
365,3.041667,-0.173087,0.006149,-0.040456,-0.984056,0.043576,1.212560,0.393789,0.062998,1.014015,0.724550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009189,1.226173,0.396229,0.042985,1.200288,0.427539,0.040570,1.245375,0.405504,0.083134,1.222766,0.396058
366,3.050000,-0.173033,0.006427,-0.040170,-0.984075,0.043758,1.212588,0.393724,0.063026,1.014325,0.724669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008986,1.226246,0.396146,0.043136,1.200315,0.427479,0.040764,1.245382,0.405423,0.083322,1.222783,0.396011
367,3.058333,-0.172881,0.007032,-0.040340,-0.984091,0.043966,1.212620,0.393652,0.063008,1.014717,0.724835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008751,1.226267,0.396004,0.043284,1.200351,0.427417,0.040945,1.245424,0.405347,0.083519,1.222824,0.395971
368,3.066667,-0.172796,0.007155,-0.040039,-0.984117,0.044155,1.212665,0.393564,0.063018,1.015009,0.725009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008558,1.226336,0.395910,0.043446,1.200400,0.427330,0.041149,1.245495,0.405257,0.083734,1.222837,0.395881
369,3.075000,-0.172111,0.007224,-0.040081,-0.984235,0.044354,1.212741,0.393499,0.063015,1.015306,0.725132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008374,1.226408,0.395819,0.043648,1.200555,0.427255,0.041351,1.245571,0.405157,0.083933,1.222905,0.395823
370,3.083333,-0.172247,0.007419,-0.039941,-0.984216,0.044564,1.212825,0.393429,0.062985,1.015706,0.725288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008171,1.226522,0.395741,0.043833,1.200611,0.427194,0.041580,1.245629,0.405072,0.084154,1.223002,0.395772
371,3.091667,-0.172833,0.007713,-0.039980,-0.984109,0.044770,1.212909,0.393339,0.062985,1.016080,0.725475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007969,1.226612,0.395647,0.044034,1.200639,0.427086,0.041781,1.245701,0.404995,0.084350,1.223088,0.395735
372,3.100000,-0.172123,0.008076,-0.039947,-0.984232,0.044995,1.212946,0.393274,0.062978,1.016477,0.725656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007712,1.226645,0.395509,0.044225,1.200721,0.427052,0.042000,1.245794,0.404910,0.084551,1.223105,0.395662
373,3.108333,-0.171896,0.008055,-0.039667,-0.984283,0.045206,1.212999,0.393190,0.062986,1.016783,0.725908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007503,1.226712,0.395429,0.044421,1.200791,0.426966,0.042231,1.245879,0.404818,0.084791,1.223124,0.395563
374,3.116667,-0.171233,0.008020,-0.039411,-0.984409,0.045436,1.213079,0.393122,0.062985,1.017049,0.726146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007275,1.226851,0.395354,0.044662,1.200950,0.426895,0.042467,1.245905,0.404699,0.085035,1.223199,0.395495
375,3.125000,-0.171292,0.008006,-0.039141,-0.984410,0.045676,1.213177,0.393071,0.062946,1.017420,0.726489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007017,1.226968,0.395303,0.044892,1.201050,0.426848,0.042735,1.246003,0.404667,0.085268,1.223278,0.395427
376,3.133333,-0.171599,0.008033,-0.038983,-0.984363,0.045922,1.213226,0.392978,0.062892,1.017705,0.726886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006802,1.227017,0.395211,0.045149,1.201064,0.426754,0.043028,1.246079,0.404595,0.085507,1.223305,0.395344
377,3.141667,-0.170958,0.008197,-0.038938,-0.984475,0.046190,1.213256,0.392917,0.062798,1.018045,0.727264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006494,1.227050,0.395103,0.045394,1.201135,0.426721,0.043274,1.246150,0.404513,0.085765,1.223320,0.395260
378,3.150000,-0.170870,0.007962,-0.038618,-0.984504,0.046457,1.213313,0.392845,0.062748,1.018241,0.727696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006235,1.227161,0.395068,0.045693,1.201201,0.426640,0.043547,1.246180,0.404413,0.086056,1.223360,0.395187
379,3.158333,-0.170782,0.007930,-0.038375,-0.984529,0.046719,1.213363,0.392770,0.062629,1.018566,0.728238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005963,1.227225,0.394997,0.045936,1.201276,0.426563,0.043836,1.246225,0.404350,0.086326,1.223392,0.395093
380,3.166667,-0.171334,0.007996,-0.038396,-0.984432,0.047009,1.213439,0.392707,0.062549,1.018718,0.728720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005694,1.227310,0.394949,0.046239,1.201270,0.426504,0.044139,1.246303,0.404283,0.086608,1.223485,0.395063
381,3.175000,-0.170724,0.007905,-0.038123,-0.984550,0.047299,1.213439,0.392649,0.062408,1.018971,0.729299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005368,1.227349,0.394867,0.046530,1.201290,0.426496,0.044418,1.246333,0.404200,0.086903,1.223467,0.394956
382,3.183333,-0.170229,0.007679,-0.037870,-0.984647,0.047582,1.213494,0.392597,0.062247,1.019222,0.729835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005087,1.227435,0.394839,0.046832,1.201399,0.426431,0.044714,1.246379,0.404108,0.087199,1.223502,0.394894
383,3.191667,-0.170777,0.007596,-0.037564,-0.984564,0.047862,1.213575,0.392548,0.062165,1.019334,0.730342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004802,1.227528,0.394834,0.047095,1.201430,0.426367,0.045034,1.246475,0.404083,0.087495,1.223563,0.394845
384,3.200000,-0.171124,0.007451,-0.037319,-0.984514,0.048144,1.213617,0.392463,0.062013,1.019607,0.730906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004534,1.227602,0.394789,0.047401,1.201461,0.426257,0.045344,1.246480,0.404006,0.087778,1.223593,0.394777
385,3.208333,-0.170543,0.007339,-0.037235,-0.984619,0.048462,1.213638,0.392419,0.061952,1.019806,0.731281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004185,1.227634,0.394701,0.047739,1.201523,0.426259,0.045640,1.246532,0.403971,0.088083,1.223592,0.394672
386,3.216667,-0.170443,0.007177,-0.037432,-0.984630,0.048774,1.213656,0.392384,0.061865,1.020082,0.731683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003870,1.227616,0.394685,0.048043,1.201555,0.426220,0.045953,1.246556,0.403932,0.088390,1.223631,0.394622
387,3.225000,-0.170475,0.007079,-0.037259,-0.984632,0.049052,1.213713,0.392338,0.061835,1.020284,0.732050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003591,1.227654,0.394668,0.048298,1.201621,0.426151,0.046276,1.246646,0.403894,0.088674,1.223665,0.394569
388,3.233333,-0.170285,0.006649,-0.036695,-0.984689,0.049336,1.213716,0.392291,0.061827,1.020515,0.732378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003293,1.227736,0.394661,0.048634,1.201612,0.426129,0.046579,1.246650,0.403817,0.088967,1.223637,0.394483
389,3.241667,-0.169331,0.006651,-0.036456,-0.984862,0.049644,1.213728,0.392247,0.061908,1.020641,0.732747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002950,1.227775,0.394584,0.048927,1.201743,0.426091,0.046902,1.246638,0.403747,0.089263,1.223631,0.394407
390,3.250000,-0.169355,0.006630,-0.036020,-0.984874,0.049919,1.213761,0.392224,0.061975,1.020747,0.733077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002664,1.227859,0.394580,0.049180,1.201775,0.426068,0.047209,1.246653,0.403718,0.089564,1.223644,0.394375
391,3.258333,-0.170288,0.006620,-0.035878,-0.984719,0.050207,1.213778,0.392167,0.062050,1.020803,0.733379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002395,1.227896,0.394567,0.049477,1.201672,0.426009,0.047512,1.246677,0.403676,0.089864,1.223665,0.394350
392,3.266667,-0.170894,0.006438,-0.035379,-0.984633,0.050495,1.213808,0.392115,0.062159,1.020924,0.733685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002114,1.227972,0.394568,0.049789,1.201661,0.425929,0.047833,1.246706,0.403654,0.090171,1.223644,0.394304
393,3.275000,-0.170465,0.006733,-0.035311,-0.984708,0.050820,1.213774,0.392086,0.062293,1.020975,0.734001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001774,1.227942,0.394472,0.050094,1.201658,0.425930,0.048167,1.246697,0.403627,0.090476,1.223596,0.394264
394,3.283333,-0.169707,0.006504,-0.034926,-0.984854,0.051095,1.213762,0.392084,0.062332,1.020982,0.734336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001486,1.227969,0.394468,0.050386,1.201734,0.425932,0.048461,1.246690,0.403603,0.090758,1.223543,0.394221
395,3.291667,-0.170067,0.006349,-0.034527,-0.984807,0.051378,1.213763,0.392061,0.062327,1.021124,0.734629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001193,1.228017,0.394478,0.050689,1.201706,0.425902,0.048749,1.246688,0.403602,0.091061,1.223506,0.394190
396,3.300000,-0.170438,0.006334,-0.034298,-0.984751,0.051705,1.213707,0.392003,0.062292,1.021194,0.734947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000850,1.227974,0.394447,0.051008,1.201615,0.425833,0.049120,1.246625,0.403552,0.091366,1.223445,0.394144
397,3.308333,-0.170205,0.006216,-0.033747,-0.984811,0.051997,1.213670,0.391984,0.062210,1.021245,0.735206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000508,1.227995,0.394459,0.051261,1.201597,0.425820,0.049438,1.246576,0.403512,0.091685,1.223385,0.394093
398,3.316667,-0.169816,0.006316,-0.033667,-0.984880,0.052300,1.213661,0.391999,0.062095,1.021244,0.735482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000211,1.227993,0.394446,0.051562,1.201645,0.425830,0.049756,1.246561,0.403522,0.091980,1.223361,0.394109
399,3.325000,-0.169545,0.006351,-0.033295,-0.984939,0.052610,1.213634,0.392011,0.061986,1.021301,0.735858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000078,1.227966,0.394432,0.051852,1.201649,0.425853,0.050125,1.246594,0.403561,0.092307,1.223278,0.394086
400,3.333333,-0.170627,0.006129,-0.032820,-0.984770,0.052940,1.213617,0.391966,0.061930,1.021282,0.736179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000401,1.228031,0.394475,0.052234,1.201513,0.425781,0.050467,1.246539,0.403515,0.092654,1.223242,0.394085
401,3.341667,-0.170807,0.006401,-0.032521,-0.984747,0.053277,1.213580,0.391929,0.061876,1.021242,0.736450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000783,1.228035,0.394431,0.052532,1.201457,0.425743,0.050802,1.246492,0.403481,0.092996,1.223187,0.394065
402,3.350000,-0.170514,0.006199,-0.031699,-0.984826,0.053574,1.213574,0.391973,0.061864,1.021211,0.736684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001105,1.228121,0.394474,0.052831,1.201466,0.425830,0.051151,1.246486,0.403532,0.093312,1.223130,0.394043
403,3.358333,-0.169772,0.006277,-0.031383,-0.984964,0.053912,1.213549,0.392004,0.061849,1.021227,0.736822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001432,1.228102,0.394467,0.053150,1.201534,0.425859,0.051538,1.246494,0.403559,0.093661,1.223055,0.394050
404,3.366667,-0.170460,0.006223,-0.031158,-0.984852,0.054284,1.213503,0.391983,0.061837,1.021235,0.736903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001812,1.228059,0.394504,0.053518,1.201447,0.425790,0.051953,1.246443,0.403559,0.094014,1.222991,0.394064
405,3.375000,-0.170398,0.006531,-0.030832,-0.984871,0.054639,1.213474,0.392001,0.061828,1.021293,0.736902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002207,1.228087,0.394499,0.053839,1.201404,0.425825,0.052295,1.246405,0.403560,0.094382,1.222945,0.394095
406,3.383333,-0.170187,0.006573,-0.030208,-0.984927,0.054974,1.213451,0.392033,0.061805,1.021389,0.736818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002558,1.228140,0.394539,0.054157,1.201412,0.425850,0.052675,1.246352,0.403570,0.094736,1.222886,0.394125
407,3.391667,-0.170315,0.006393,-0.029350,-0.984932,0.055315,1.213446,0.392047,0.061714,1.021577,0.736734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002886,1.228214,0.394573,0.054522,1.201436,0.425846,0.053083,1.246344,0.403629,0.095106,1.222790,0.394111
408,3.400000,-0.170740,0.006541,-0.028817,-0.984873,0.055696,1.213415,0.392052,0.061651,1.021654,0.736653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003278,1.228251,0.394576,0.054914,1.201318,0.425877,0.053491,1.246346,0.403636,0.095484,1.222718,0.394131
409,3.408333,-0.170683,0.007187,-0.028418,-0.984890,0.056064,1.213408,0.392091,0.061591,1.021674,0.736581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003671,1.228285,0.394547,0.055215,1.201324,0.425921,0.053882,1.246345,0.403692,0.095858,1.222669,0.394195
410,3.416667,-0.169860,0.007295,-0.027554,-0.985056,0.056413,1.213378,0.392133,0.061530,1.021686,0.736553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004060,1.228368,0.394594,0.055516,1.201376,0.425962,0.054285,1.246273,0.403660,0.096244,1.222600,0.394235
411,3.425000,-0.170905,0.007333,-0.026972,-0.984891,0.056814,1.213375,0.392146,0.061462,1.021676,0.736552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004468,1.228387,0.394644,0.055903,1.201252,0.425972,0.054754,1.246341,0.403736,0.096644,1.222535,0.394252
412,3.433333,-0.171276,0.007495,-0.026439,-0.984840,0.057198,1.213366,0.392160,0.061370,1.021642,0.736540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004862,1.228457,0.394653,0.056322,1.201226,0.425967,0.055125,1.246318,0.403776,0.097038,1.222454,0.394294
413,3.441667,-0.170382,0.008066,-0.026038,-0.985001,0.057600,1.213337,0.392217,0.061271,1.021622,0.736511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005300,1.228478,0.394631,0.056656,1.201297,0.426030,0.055577,1.246263,0.403791,0.097417,1.222406,0.394371
414,3.450000,-0.169875,0.008330,-0.024874,-0.985117,0.057959,1.213307,0.392262,0.061158,1.021628,0.736464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005686,1.228586,0.394667,0.056960,1.201296,0.426088,0.056016,1.246227,0.403781,0.097825,1.222304,0.394416
415,3.458333,-0.170713,0.008517,-0.023836,-0.984996,0.058341,1.213322,0.392292,0.061087,1.021618,0.736387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006082,1.228696,0.394722,0.057321,1.201235,0.426105,0.056462,1.246273,0.403868,0.098243,1.222215,0.394458
416,3.466667,-0.170825,0.009232,-0.024191,-0.984961,0.058784,1.213288,0.392312,0.061037,1.021609,0.736299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006496,1.228652,0.394655,0.057755,1.201213,0.426110,0.056883,1.246196,0.403899,0.098655,1.222199,0.394555
417,3.475000,-0.170449,0.009343,-0.023521,-0.985041,0.059192,1.213218,0.392366,0.060975,1.021694,0.736225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006967,1.228642,0.394711,0.058109,1.201160,0.426177,0.057329,1.246155,0.403923,0.099071,1.222084,0.394592
418,3.483333,-0.170694,0.009709,-0.022602,-0.985017,0.059585,1.213189,0.392411,0.060998,1.021603,0.736083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007372,1.228729,0.394750,0.058475,1.201079,0.426230,0.057779,1.246129,0.403951,0.099494,1.221990,0.394671
419,3.491667,-0.170389,0.010329,-0.022112,-0.985075,0.060010,1.213179,0.392479,0.060990,1.021612,0.736001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007833,1.228756,0.394730,0.058841,1.201117,0.426307,0.058235,1.246149,0.404050,0.099910,1.221913,0.394742
420,3.500000,-0.170043,0.011009,-0.021871,-0.985132,0.060452,1.213178,0.392542,0.060982,1.021636,0.735859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008266,1.228819,0.394736,0.059236,1.201150,0.426357,0.058684,1.246101,0.404057,0.100371,1.221905,0.394880
421,3.508333,-0.170832,0.011279,-0.020985,-0.985012,0.060895,1.213141,0.392583,0.060911,1.021774,0.735747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008710,1.228879,0.394773,0.059666,1.201029,0.426410,0.059197,1.246072,0.404151,0.100828,1.221795,0.394934
422,3.516667,-0.170893,0.012090,-0.020218,-0.985008,0.061363,1.213087,0.392630,0.060904,1.021712,0.735557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009222,1.228914,0.394753,0.060050,1.200950,0.426469,0.059689,1.246045,0.404202,0.101324,1.221668,0.395018
423,3.525000,-0.170608,0.012398,-0.019890,-0.985060,0.061871,1.213077,0.392695,0.060911,1.021762,0.735427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009775,1.228929,0.394815,0.060540,1.201015,0.426473,0.060216,1.246022,0.404243,0.101798,1.221609,0.395140
424,3.533333,-0.170175,0.013295,-0.019746,-0.985126,0.062396,1.213009,0.392770,0.060960,1.021811,0.735284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010309,1.228886,0.394760,0.060995,1.200987,0.426573,0.060724,1.245980,0.404330,0.102340,1.221502,0.395240
425,3.541667,-0.169585,0.013818,-0.018741,-0.985241,0.062895,1.212977,0.392866,0.061037,1.021896,0.735154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010816,1.228971,0.394809,0.061416,1.201005,0.426681,0.061324,1.245929,0.404379,0.102872,1.221414,0.395354
426,3.550000,-0.171202,0.014266,-0.017826,-0.984971,0.063440,1.212919,0.392870,0.061147,1.021967,0.734979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011357,1.229053,0.394836,0.061993,1.200759,0.426673,0.061895,1.245860,0.404423,0.103426,1.221276,0.395450
427,3.558333,-0.169730,0.014978,-0.017634,-0.985219,0.064026,1.212825,0.392967,0.061267,1.022000,0.734824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011997,1.228934,0.394794,0.062486,1.200837,0.426782,0.062498,1.245842,0.404519,0.103993,1.221116,0.395525
428,3.566667,-0.169118,0.015754,-0.016779,-0.985327,0.064587,1.212800,0.393075,0.061468,1.021994,0.734598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012576,1.229049,0.394849,0.062941,1.200859,0.426897,0.063130,1.245728,0.404535,0.104597,1.221081,0.395692
