kbPos,-0.8903,0.1796,-0.9374,kbRot,20.0000,273.7352,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h_x,h_y,h_z,p_z,p_y,p_z,head_x,head_y,head_z,head_q_w,head_q_w,head_q_x,head_q_z,t,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8624,0.0534,-0.9654,-0.9175,0.1487,-0.9902,-0.5053,0.3107,-1.0165,0.702441,0.131987,-0.693329,0.091924,1105213.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8627,0.0556,-0.9657,-0.9177,0.1508,-0.9905,-0.5052,0.3107,-1.0170,0.702143,0.131696,-0.693618,0.092444,1105232.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8627,0.0556,-0.9657,-0.9177,0.1508,-0.9905,-0.5051,0.3107,-1.0175,0.702062,0.131141,-0.693724,0.093049,1105250.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8627,0.0571,-0.9660,-0.9177,0.1524,-0.9908,-0.5050,0.3107,-1.0180,0.701987,0.130702,-0.693781,0.093799,1105272.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8627,0.0571,-0.9660,-0.9177,0.1524,-0.9908,-0.5049,0.3106,-1.0185,0.701994,0.130260,-0.693770,0.094448,1105291.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8632,0.0595,-0.9661,-0.9183,0.1548,-0.9909,-0.5049,0.3106,-1.0189,0.702002,0.129890,-0.693743,0.095092,1105309.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8637,0.0613,-0.9663,-0.9188,0.1565,-0.9911,-0.5048,0.3105,-1.0194,0.701976,0.129471,-0.693754,0.095773,1105328.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8637,0.0613,-0.9663,-0.9188,0.1565,-0.9911,-0.5048,0.3103,-1.0205,0.701945,0.128608,-0.693754,0.097150,1105346.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8632,0.0672,-0.9661,-0.9184,0.1625,-0.9908,-0.5048,0.3103,-1.0211,0.702014,0.127951,-0.693704,0.097881,1105365.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8632,0.0672,-0.9661,-0.9184,0.1625,-0.9907,-0.5050,0.3102,-1.0218,0.702301,0.127160,-0.693420,0.098853,1105382.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8616,0.0705,-0.9667,-0.9167,0.1657,-0.9912,-0.5050,0.3102,-1.0224,0.702530,0.126509,-0.693149,0.099959,1105403.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8616,0.0705,-0.9667,-0.9168,0.1657,-0.9911,-0.5051,0.3101,-1.0231,0.703088,0.125402,-0.692637,0.100974,1105420.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8609,0.0717,-0.9673,-0.9162,0.1670,-0.9917,-0.5052,0.3101,-1.0237,0.703741,0.123938,-0.692119,0.101780,1105437.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8607,0.0726,-0.9680,-0.9161,0.1678,-0.9922,-0.5053,0.3100,-1.0244,0.704393,0.122674,-0.691548,0.102679,1105454.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8607,0.0726,-0.9680,-0.9161,0.1678,-0.9921,-0.5054,0.3099,-1.0251,0.705062,0.121827,-0.690880,0.103589,1105471.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8609,0.0729,-0.9688,-0.9163,0.1681,-0.9927,-0.5056,0.3099,-1.0260,0.705781,0.121244,-0.690148,0.104252,1105489.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8609,0.0729,-0.9688,-0.9164,0.1681,-0.9926,-0.5057,0.3098,-1.0269,0.706585,0.120735,-0.689359,0.104617,1105506.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8612,0.0733,-0.9692,-0.9168,0.1686,-0.9929,-0.5059,0.3097,-1.0279,0.707582,0.119784,-0.688407,0.105237,1105524.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8612,0.0733,-0.9692,-0.9169,0.1686,-0.9927,-0.5060,0.3096,-1.0289,0.708454,0.118830,-0.687533,0.106165,1105541.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8668,0.0712,-0.9665,-0.9226,0.1665,-0.9898,-0.5062,0.3094,-1.0301,0.709434,0.117795,-0.686584,0.106913,1105559.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8668,0.0712,-0.9665,-0.9227,0.1665,-0.9896,-0.5064,0.3092,-1.0314,0.710678,0.116744,-0.685377,0.107542,1105576.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8688,0.0697,-0.9669,-0.9247,0.1649,-0.9897,-0.5066,0.3090,-1.0327,0.712119,0.115440,-0.684003,0.108169,1105593.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8688,0.0697,-0.9669,-0.9249,0.1649,-0.9894,-0.5069,0.3089,-1.0342,0.713810,0.113841,-0.682382,0.108951,1105610.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8701,0.0684,-0.9675,-0.9264,0.1636,-0.9897,-0.5072,0.3088,-1.0360,0.715808,0.111602,-0.680503,0.109909,1105629.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8701,0.0684,-0.9675,-0.9266,0.1636,-0.9890,-0.5079,0.3086,-1.0394,0.719563,0.107653,-0.676874,0.111721,1105646.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8734,0.0649,-0.9666,-0.9300,0.1601,-0.9876,-0.5083,0.3086,-1.0416,0.721857,0.105154,-0.674688,0.112522,1105663.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8734,0.0649,-0.9666,-0.9302,0.1601,-0.9871,-0.5088,0.3086,-1.0441,0.724356,0.102636,-0.672247,0.113398,1105680.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8748,0.0634,-0.9675,-0.9318,0.1587,-0.9876,-0.5092,0.3085,-1.0465,0.726928,0.100123,-0.669651,0.114533,1105698.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8748,0.0634,-0.9675,-0.9320,0.1587,-0.9871,-0.5096,0.3084,-1.0490,0.729288,0.098058,-0.667175,0.115764,1105714.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8762,0.0621,-0.9684,-0.9334,0.1574,-0.9877,-0.5100,0.3082,-1.0514,0.731473,0.095990,-0.664872,0.116956,1105732.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8762,0.0621,-0.9684,-0.9336,0.1574,-0.9873,-0.5103,0.3080,-1.0541,0.733625,0.093920,-0.662585,0.118129,1105750.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8760,0.0626,-0.9701,-0.9335,0.1579,-0.9885,-0.5105,0.3077,-1.0566,0.735730,0.092418,-0.660317,0.118922,1105768.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8739,0.0641,-0.9705,-0.9315,0.1594,-0.9886,-0.5107,0.3075,-1.0591,0.737790,0.091438,-0.658093,0.119240,1105787.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8739,0.0641,-0.9705,-0.9316,0.1594,-0.9882,-0.5108,0.3072,-1.0616,0.740054,0.090883,-0.655709,0.118769,1105805.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8728,0.0648,-0.9715,-0.9306,0.1600,-0.9888,-0.5109,0.3070,-1.0639,0.742403,0.090092,-0.653290,0.118040,1105823.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8728,0.0648,-0.9715,-0.9308,0.1600,-0.9885,-0.5110,0.3068,-1.0663,0.744587,0.088996,-0.651004,0.117744,1105841.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0656,-0.9720,-0.9295,0.1609,-0.9885,-0.5110,0.3065,-1.0687,0.746670,0.087605,-0.648723,0.118190,1105860.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0656,-0.9720,-0.9297,0.1609,-0.9877,-0.5112,0.3057,-1.0735,0.750939,0.085180,-0.643902,0.119269,1105879.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8707,0.0657,-0.9727,-0.9292,0.1610,-0.9880,-0.5111,0.3051,-1.0761,0.753048,0.083771,-0.641352,0.120701,1105899.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8697,0.0664,-0.9724,-0.9282,0.1617,-0.9872,-0.5111,0.3045,-1.0788,0.755168,0.082355,-0.638718,0.122388,1105917.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8697,0.0664,-0.9724,-0.9283,0.1617,-0.9868,-0.5111,0.3039,-1.0815,0.757236,0.081170,-0.636074,0.124155,1105936.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8690,0.0666,-0.9712,-0.9278,0.1619,-0.9852,-0.5111,0.3033,-1.0840,0.759089,0.080024,-0.633676,0.125836,1105955.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8690,0.0666,-0.9712,-0.9279,0.1619,-0.9848,-0.5110,0.3026,-1.0865,0.760940,0.079001,-0.631173,0.127867,1105975.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8681,0.0670,-0.9699,-0.9270,0.1623,-0.9831,-0.5109,0.3020,-1.0890,0.762749,0.078026,-0.628774,0.129497,1105994.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8681,0.0670,-0.9699,-0.9272,0.1623,-0.9823,-0.5109,0.3008,-1.0941,0.766521,0.075503,-0.623862,0.132445,1106013.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8669,0.0673,-0.9692,-0.9261,0.1625,-0.9811,-0.5109,0.3003,-1.0967,0.768624,0.073398,-0.621220,0.133851,1106033.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8659,0.0674,-0.9680,-0.9253,0.1627,-0.9794,-0.5109,0.2999,-1.0996,0.770756,0.070234,-0.618630,0.135277,1106052.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8659,0.0674,-0.9680,-0.9253,0.1627,-0.9790,-0.5110,0.2994,-1.1024,0.772635,0.067346,-0.616278,0.136752,1106070.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8648,0.0677,-0.9669,-0.9243,0.1630,-0.9776,-0.5110,0.2989,-1.1049,0.774164,0.064872,-0.614209,0.138597,1106090.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8648,0.0677,-0.9669,-0.9244,0.1630,-0.9773,-0.5111,0.2983,-1.1074,0.775597,0.062643,-0.612201,0.140478,1106109.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8648,0.0677,-0.9669,-0.9244,0.1630,-0.9770,-0.5113,0.2978,-1.1098,0.776861,0.060498,-0.610350,0.142478,1106127.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8627,0.0683,-0.9687,-0.9224,0.1635,-0.9781,-0.5118,0.2966,-1.1152,0.779518,0.056165,-0.606433,0.146411,1106148.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8627,0.0683,-0.9687,-0.9225,0.1635,-0.9778,-0.5122,0.2958,-1.1181,0.780657,0.054012,-0.604652,0.148504,1106167.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8594,0.0719,-0.9675,-0.9192,0.1671,-0.9762,-0.5127,0.2950,-1.1207,0.781782,0.052064,-0.602937,0.150243,1106186.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8594,0.0719,-0.9675,-0.9192,0.1671,-0.9760,-0.5132,0.2943,-1.1232,0.783114,0.050803,-0.601171,0.150815,1106206.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8616,0.0700,-0.9643,-0.9215,0.1653,-0.9725,-0.5137,0.2935,-1.1254,0.784742,0.051117,-0.599377,0.149378,1106225.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8616,0.0700,-0.9643,-0.9215,0.1653,-0.9722,-0.5142,0.2927,-1.1274,0.786771,0.051901,-0.597127,0.147433,1106244.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8636,0.0693,-0.9621,-0.9236,0.1646,-0.9693,-0.5153,0.2911,-1.1316,0.790556,0.051313,-0.592480,0.146139,1106263.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8654,0.0687,-0.9607,-0.9255,0.1640,-0.9675,-0.5160,0.2902,-1.1336,0.792854,0.051084,-0.589554,0.145598,1106283.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8654,0.0687,-0.9607,-0.9255,0.1640,-0.9670,-0.5168,0.2893,-1.1357,0.795107,0.050091,-0.586470,0.146112,1106302.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8706,0.0643,-0.9572,-0.9308,0.1596,-0.9629,-0.5177,0.2884,-1.1375,0.797326,0.048896,-0.583338,0.146959,1106322.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8735,0.0616,-0.9547,-0.9337,0.1568,-0.9600,-0.5186,0.2876,-1.1393,0.799609,0.048126,-0.580142,0.147459,1106341.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8735,0.0616,-0.9547,-0.9337,0.1568,-0.9595,-0.5194,0.2867,-1.1409,0.802014,0.047192,-0.576658,0.148366,1106360.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8735,0.0616,-0.9547,-0.9338,0.1568,-0.9584,-0.5212,0.2850,-1.1443,0.806514,0.044641,-0.569923,0.150767,1106379.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8752,0.0601,-0.9529,-0.9356,0.1553,-0.9561,-0.5223,0.2841,-1.1461,0.808881,0.042914,-0.566288,0.152276,1106398.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8717,0.0636,-0.9550,-0.9321,0.1589,-0.9576,-0.5235,0.2831,-1.1480,0.811258,0.040796,-0.562705,0.153494,1106416.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8717,0.0636,-0.9550,-0.9321,0.1589,-0.9571,-0.5249,0.2823,-1.1501,0.813339,0.038345,-0.559573,0.154560,1106435.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8708,0.0650,-0.9556,-0.9312,0.1603,-0.9573,-0.5262,0.2814,-1.1520,0.815051,0.036039,-0.556956,0.155540,1106455.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8725,0.0648,-0.9542,-0.9329,0.1601,-0.9555,-0.5276,0.2805,-1.1541,0.816717,0.033932,-0.554390,0.156441,1106474.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8725,0.0648,-0.9542,-0.9329,0.1601,-0.9551,-0.5290,0.2795,-1.1560,0.818385,0.032270,-0.551897,0.156891,1106493.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8691,0.0691,-0.9563,-0.9295,0.1644,-0.9565,-0.5322,0.2775,-1.1602,0.822110,0.028906,-0.546426,0.157217,1106512.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8691,0.0691,-0.9563,-0.9295,0.1644,-0.9561,-0.5341,0.2763,-1.1625,0.824250,0.027510,-0.543588,0.156101,1106532.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8672,0.0715,-0.9570,-0.9276,0.1667,-0.9563,-0.5360,0.2750,-1.1647,0.826609,0.025718,-0.540164,0.155819,1106553.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8672,0.0715,-0.9570,-0.9276,0.1667,-0.9558,-0.5379,0.2737,-1.1669,0.828859,0.023918,-0.536521,0.156737,1106571.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8672,0.0727,-0.9573,-0.9276,0.1679,-0.9555,-0.5396,0.2724,-1.1689,0.831006,0.021806,-0.532611,0.158996,1106591.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8691,0.0719,-0.9565,-0.9294,0.1671,-0.9537,-0.5430,0.2700,-1.1729,0.834996,0.017448,-0.525546,0.162104,1106612.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8691,0.0719,-0.9565,-0.9294,0.1671,-0.9531,-0.5449,0.2687,-1.1752,0.836935,0.014484,-0.521541,0.165303,1106632.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8693,0.0719,-0.9555,-0.9296,0.1671,-0.9515,-0.5468,0.2673,-1.1775,0.838990,0.011984,-0.517167,0.168791,1106651.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8693,0.0719,-0.9555,-0.9295,0.1671,-0.9509,-0.5485,0.2660,-1.1797,0.840957,0.009580,-0.513008,0.171818,1106672.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8690,0.0714,-0.9554,-0.9292,0.1667,-0.9498,-0.5519,0.2638,-1.1838,0.844220,0.004359,-0.506041,0.176623,1106694.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0694,-0.9527,-0.9315,0.1647,-0.9468,-0.5536,0.2629,-1.1859,0.845333,0.001236,-0.503415,0.178844,1106715.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8714,0.0694,-0.9527,-0.9315,0.1647,-0.9464,-0.5554,0.2618,-1.1883,0.846458,-0.002287,-0.500680,0.181171,1106736.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8728,0.0681,-0.9505,-0.9328,0.1633,-0.9438,-0.5571,0.2609,-1.1905,0.847422,-0.005540,-0.498187,0.183452,1106758.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8737,0.0671,-0.9492,-0.9337,0.1624,-0.9419,-0.5603,0.2590,-1.1946,0.849495,-0.011238,-0.492901,0.187834,1106779.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8737,0.0671,-0.9492,-0.9337,0.1624,-0.9415,-0.5617,0.2580,-1.1966,0.850232,-0.014328,-0.490439,0.190710,1106798.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8741,0.0677,-0.9480,-0.9340,0.1630,-0.9401,-0.5632,0.2570,-1.1987,0.850892,-0.017357,-0.488247,0.193125,1106820.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8749,0.0685,-0.9484,-0.9347,0.1638,-0.9402,-0.5645,0.2559,-1.2006,0.851637,-0.019888,-0.486194,0.194767,1106839.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8749,0.0685,-0.9484,-0.9347,0.1638,-0.9396,-0.5670,0.2538,-1.2041,0.853499,-0.024018,-0.481610,0.197522,1106862.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8748,0.0695,-0.9484,-0.9346,0.1647,-0.9393,-0.5680,0.2527,-1.2057,0.854766,-0.025427,-0.478706,0.198922,1106884.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8753,0.0699,-0.9501,-0.9349,0.1651,-0.9406,-0.5690,0.2515,-1.2073,0.855966,-0.027070,-0.475599,0.200987,1106904.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8753,0.0699,-0.9501,-0.9348,0.1651,-0.9398,-0.5711,0.2490,-1.2106,0.858083,-0.030792,-0.469753,0.205128,1106925.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8754,0.0714,-0.9509,-0.9348,0.1667,-0.9402,-0.5718,0.2479,-1.2122,0.859111,-0.032831,-0.466773,0.207298,1106949.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8752,0.0731,-0.9523,-0.9346,0.1684,-0.9413,-0.5727,0.2467,-1.2140,0.860245,-0.035878,-0.463343,0.209773,1106969.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8752,0.0731,-0.9523,-0.9344,0.1684,-0.9406,-0.5746,0.2444,-1.2177,0.862141,-0.042255,-0.457062,0.214526,1106990.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8753,0.0737,-0.9540,-0.9345,0.1689,-0.9419,-0.5753,0.2433,-1.2195,0.862979,-0.045818,-0.453979,0.216959,1107014.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8749,0.0741,-0.9551,-0.9341,0.1694,-0.9426,-0.5761,0.2421,-1.2216,0.863996,-0.050293,-0.450311,0.219550,1107036.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8749,0.0741,-0.9551,-0.9340,0.1694,-0.9422,-0.5770,0.2410,-1.2236,0.865075,-0.054373,-0.446408,0.222281,1107058.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8750,0.0746,-0.9556,-0.9338,0.1699,-0.9418,-0.5791,0.2384,-1.2277,0.867219,-0.061691,-0.438271,0.228130,1107080.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8744,0.0754,-0.9558,-0.9331,0.1706,-0.9415,-0.5799,0.2371,-1.2299,0.868342,-0.066342,-0.433345,0.231934,1107102.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8744,0.0754,-0.9558,-0.9329,0.1706,-0.9407,-0.5818,0.2346,-1.2343,0.869812,-0.076669,-0.424827,0.238898,1107125.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8744,0.0754,-0.9558,-0.9328,0.1706,-0.9403,-0.5830,0.2335,-1.2368,0.870280,-0.083095,-0.420996,0.241807,1107149.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8785,0.0718,-0.9539,-0.9369,0.1670,-0.9381,-0.5843,0.2321,-1.2393,0.870856,-0.089520,-0.416593,0.245044,1107173.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8808,0.0697,-0.9499,-0.9389,0.1649,-0.9334,-0.5864,0.2295,-1.2437,0.871713,-0.099726,-0.408309,0.251904,1107197.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8808,0.0697,-0.9499,-0.9388,0.1649,-0.9330,-0.5875,0.2280,-1.2459,0.871773,-0.103813,-0.404400,0.256313,1107216.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8751,0.0741,-0.9557,-0.9330,0.1694,-0.9385,-0.5887,0.2261,-1.2480,0.871705,-0.106239,-0.400983,0.260874,1107237.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8727,0.0761,-0.9587,-0.9305,0.1713,-0.9412,-0.5900,0.2242,-1.2500,0.871486,-0.107988,-0.398331,0.264922,1107258.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8727,0.0761,-0.9587,-0.9304,0.1713,-0.9408,-0.5925,0.2212,-1.2535,0.870988,-0.112694,-0.393784,0.271319,1107277.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8715,0.0774,-0.9599,-0.9292,0.1726,-0.9419,-0.5940,0.2197,-1.2551,0.870377,-0.113771,-0.393084,0.273834,1107298.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8715,0.0774,-0.9599,-0.9291,0.1726,-0.9418,-0.5955,0.2180,-1.2568,0.870412,-0.113893,-0.391958,0.275282,1107318.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8732,0.0758,-0.9581,-0.9308,0.1711,-0.9399,-0.5966,0.2166,-1.2580,0.870580,-0.114035,-0.390014,0.277446,1107338.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8746,0.0740,-0.9578,-0.9321,0.1693,-0.9392,-0.5975,0.2151,-1.2589,0.871056,-0.113286,-0.387521,0.279743,1107357.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8746,0.0740,-0.9578,-0.9319,0.1693,-0.9385,-0.5996,0.2123,-1.2609,0.872057,-0.112883,-0.381953,0.284404,1107377.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8751,0.0736,-0.9562,-0.9322,0.1688,-0.9365,-0.6006,0.2111,-1.2617,0.873184,-0.112083,-0.378513,0.285859,1107396.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8751,0.0736,-0.9562,-0.9321,0.1688,-0.9361,-0.6016,0.2102,-1.2624,0.873913,-0.112709,-0.375248,0.287684,1107415.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8763,0.0726,-0.9558,-0.9332,0.1679,-0.9354,-0.6028,0.2093,-1.2633,0.874097,-0.114144,-0.372837,0.289686,1107434.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8771,0.0724,-0.9543,-0.9339,0.1677,-0.9338,-0.6038,0.2081,-1.2643,0.874081,-0.115427,-0.371567,0.290856,1107454.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8771,0.0724,-0.9543,-0.9339,0.1677,-0.9337,-0.6048,0.2073,-1.2652,0.874096,-0.116661,-0.369921,0.292413,1107473.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8776,0.0722,-0.9534,-0.9343,0.1674,-0.9327,-0.6059,0.2064,-1.2661,0.873921,-0.118076,-0.368298,0.294409,1107492.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8776,0.0722,-0.9534,-0.9342,0.1674,-0.9324,-0.6079,0.2043,-1.2680,0.873472,-0.120602,-0.364911,0.298902,1107511.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8785,0.0721,-0.9518,-0.9351,0.1673,-0.9308,-0.6090,0.2032,-1.2691,0.872754,-0.122185,-0.364569,0.300767,1107534.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8791,0.0716,-0.9514,-0.9358,0.1669,-0.9304,-0.6100,0.2019,-1.2702,0.871986,-0.123948,-0.364116,0.302814,1107553.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8791,0.0716,-0.9514,-0.9358,0.1669,-0.9304,-0.6110,0.2007,-1.2713,0.871366,-0.125087,-0.363885,0.304403,1107572.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8795,0.0715,-0.9506,-0.9361,0.1667,-0.9296,-0.6116,0.1997,-1.2722,0.871096,-0.125739,-0.363031,0.305925,1107591.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8795,0.0715,-0.9506,-0.9361,0.1667,-0.9294,-0.6131,0.1978,-1.2740,0.870424,-0.127649,-0.360945,0.309495,1107611.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8803,0.0711,-0.9503,-0.9369,0.1664,-0.9291,-0.6137,0.1967,-1.2748,0.870001,-0.129154,-0.360212,0.310910,1107633.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8803,0.0711,-0.9498,-0.9369,0.1664,-0.9286,-0.6144,0.1959,-1.2759,0.869425,-0.131166,-0.359765,0.312194,1107653.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8803,0.0711,-0.9498,-0.9369,0.1664,-0.9286,-0.6150,0.1952,-1.2769,0.869050,-0.133301,-0.358753,0.313496,1107672.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8808,0.0708,-0.9501,-0.9374,0.1661,-0.9287,-0.6153,0.1948,-1.2776,0.869206,-0.135314,-0.356790,0.314439,1107690.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8808,0.0708,-0.9501,-0.9373,0.1661,-0.9284,-0.6161,0.1938,-1.2792,0.869060,-0.139583,-0.352850,0.317408,1107712.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8804,0.0717,-0.9493,-0.9367,0.1669,-0.9275,-0.6163,0.1934,-1.2797,0.868982,-0.142794,-0.349945,0.319404,1107732.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8810,0.0714,-0.9483,-0.9373,0.1667,-0.9264,-0.6166,0.1928,-1.2805,0.868788,-0.145733,-0.348106,0.320612,1107751.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8810,0.0714,-0.9483,-0.9373,0.1667,-0.9264,-0.6169,0.1924,-1.2813,0.868481,-0.148254,-0.346592,0.321925,1107770.00,,,,,,,,,,,,,,,,,,,,,,,,,
-0.8812,0.0718,-0.9485,-0.9375,0.1670,-0.9265,-0.6171,0.1919,-1.2820,0.868401,-0.149934,-0.345081,0.322985,1107789.00,,,,,,,,,,,,,,,,,,,,,,,,,
