# x_kb,y_kb,z_kb,qw_kb,qx_kb,qy_kb,qz_kb,x_hmd,y_hmd,z_hmd,qw_hmd,qx_hmd,qy_hmd,qz_hmd,x_ft,y_ft,z_ft,t_ms
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,384.0,1049.0,0.892438,0.448289,0.047054,-0.019442,68.0,485.0,685.0,61887
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,384.0,1049.0,0.892547,0.448084,0.046917,-0.019498,66.0,485.0,687.0,61898
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,384.0,1050.0,0.892552,0.448066,0.046975,-0.019524,64.0,484.0,689.0,61910
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,384.0,1050.0,0.892678,0.447804,0.047071,-0.019523,62.0,484.0,691.0,61921
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,384.0,1050.0,0.892729,0.447688,0.047178,-0.019597,61.0,484.0,692.0,61932
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,384.0,1049.0,0.892982,0.447135,0.047496,-0.019937,57.0,483.0,694.0,61943
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,384.0,1050.0,0.893319,0.446396,0.048003,-0.020191,56.0,483.0,694.0,61954
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,384.0,1050.0,0.893462,0.446057,0.048440,-0.020299,54.0,483.0,695.0,61965
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,384.0,1050.0,0.893848,0.445147,0.049530,-0.020683,51.0,482.0,695.0,61976
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,384.0,1050.0,0.893968,0.444788,0.050489,-0.020874,49.0,481.0,695.0,61987
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,384.0,1050.0,0.893756,0.445122,0.051164,-0.021173,48.0,481.0,695.0,61999
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,385.0,1051.0,0.893638,0.445198,0.052410,-0.021509,45.0,480.0,694.0,62010
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,384.0,1050.0,0.893073,0.446183,0.053731,-0.021320,44.0,479.0,693.0,62021
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,385.0,1050.0,0.892366,0.447542,0.054026,-0.021693,43.0,479.0,691.0,62032
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,385.0,1051.0,0.891848,0.448559,0.054309,-0.021285,42.0,478.0,687.0,62043
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,385.0,1051.0,0.891609,0.449026,0.054469,-0.021040,41.0,477.0,684.0,62054
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,385.0,1051.0,0.891557,0.449114,0.054546,-0.021160,41.0,476.0,681.0,62065
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,385.0,1051.0,0.891646,0.448983,0.054233,-0.020978,42.0,475.0,673.0,62076
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,385.0,1050.0,0.891707,0.448905,0.053911,-0.020901,41.0,475.0,673.0,62088
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,385.0,1050.0,0.891678,0.449003,0.053621,-0.020765,41.0,476.0,673.0,62099
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,385.0,1050.0,0.891701,0.449003,0.053302,-0.020601,40.0,476.0,673.0,62110
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,385.0,1050.0,0.891809,0.448930,0.052346,-0.019975,40.0,475.0,673.0,62121
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,385.0,1050.0,0.891797,0.449057,0.051489,-0.019899,41.0,475.0,673.0,62132
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,385.0,1050.0,0.891902,0.449006,0.050201,-0.019617,41.0,473.0,673.0,62143
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,385.0,1050.0,0.891867,0.449096,0.049989,-0.019707,41.0,472.0,673.0,62154
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,385.0,1050.0,0.891968,0.448953,0.049502,-0.019586,41.0,471.0,674.0,62165
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,384.0,1049.0,0.892268,0.448442,0.048699,-0.019651,40.0,471.0,676.0,62176
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,385.0,1050.0,0.892177,0.448655,0.048328,-0.019819,40.0,471.0,677.0,62188
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,384.0,1051.0,0.892369,0.448296,0.048122,-0.019823,40.0,471.0,679.0,62199
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,384.0,1051.0,0.892572,0.447986,0.047152,-0.020024,40.0,472.0,682.0,62210
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,384.0,1050.0,0.892731,0.447680,0.046957,-0.020204,40.0,472.0,684.0,62221
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,384.0,1050.0,0.892870,0.447403,0.046906,-0.020359,40.0,472.0,685.0,62232
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,383.0,1050.0,0.892944,0.447251,0.046992,-0.020264,40.0,472.0,687.0,62243
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,383.0,1050.0,0.893016,0.447105,0.046919,-0.020451,40.0,472.0,687.0,62254
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,383.0,1050.0,0.893131,0.446825,0.047277,-0.020738,40.0,471.0,688.0,62265
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,383.0,1050.0,0.893364,0.446273,0.047940,-0.021030,39.0,471.0,690.0,62276
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,384.0,1051.0,0.893310,0.446314,0.048423,-0.021362,39.0,471.0,690.0,62287
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,384.0,1051.0,0.893243,0.446270,0.049868,-0.021731,38.0,471.0,691.0,62299
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,384.0,1051.0,0.892788,0.447093,0.050602,-0.021855,38.0,471.0,692.0,62310
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,384.0,1051.0,0.892304,0.447928,0.051769,-0.021774,37.0,471.0,692.0,62321
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,384.0,1051.0,0.891852,0.448769,0.052369,-0.021539,37.0,471.0,693.0,62332
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,384.0,1051.0,0.891384,0.449707,0.052471,-0.021118,36.0,472.0,693.0,62343
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,384.0,1051.0,0.891012,0.450383,0.053158,-0.020639,36.0,472.0,694.0,62354
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,384.0,1051.0,0.890829,0.450791,0.052800,-0.020547,35.0,473.0,694.0,62365
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,384.0,1050.0,0.890929,0.450617,0.052585,-0.020588,34.0,474.0,695.0,62376
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,384.0,1050.0,0.891070,0.450370,0.052386,-0.020421,33.0,475.0,695.0,62387
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,384.0,1050.0,0.891089,0.450360,0.052187,-0.020314,32.0,475.0,696.0,62398
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,384.0,1050.0,0.891181,0.450226,0.051926,-0.019946,30.0,477.0,696.0,62410
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,384.0,1050.0,0.891300,0.450035,0.051498,-0.020051,29.0,478.0,697.0,62421
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,384.0,1050.0,0.891424,0.449827,0.051026,-0.020378,28.0,479.0,697.0,62432
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,384.0,1050.0,0.891569,0.449586,0.050496,-0.020657,25.0,481.0,697.0,62443
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,384.0,1050.0,0.891690,0.449357,0.050259,-0.021026,24.0,481.0,698.0,62454
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,383.0,1050.0,0.891734,0.449285,0.049830,-0.021681,22.0,482.0,698.0,62465
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,383.0,1051.0,0.891820,0.449104,0.049819,-0.021945,19.0,484.0,699.0,62476
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,383.0,1050.0,0.891903,0.448936,0.049696,-0.022260,17.0,485.0,700.0,62487
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,383.0,1050.0,0.891913,0.448898,0.049631,-0.022783,15.0,486.0,700.0,62499
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-5.0,382.0,1050.0,0.891940,0.448814,0.049643,-0.023338,12.0,487.0,701.0,62510
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-5.0,382.0,1050.0,0.892035,0.448571,0.049945,-0.023754,11.0,488.0,701.0,62521
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-5.0,383.0,1051.0,0.892009,0.448600,0.050095,-0.023843,9.0,489.0,701.0,62532
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-5.0,383.0,1051.0,0.892033,0.448488,0.050485,-0.024229,6.0,489.0,699.0,62543
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-5.0,383.0,1051.0,0.892003,0.448475,0.050947,-0.024618,5.0,490.0,698.0,62554
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-5.0,383.0,1051.0,0.891903,0.448639,0.051233,-0.024658,4.0,490.0,697.0,62565
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-5.0,383.0,1051.0,0.891893,0.448601,0.051723,-0.024671,2.0,490.0,693.0,62576
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-5.0,383.0,1051.0,0.891848,0.448645,0.052087,-0.024735,1.0,490.0,690.0,62587
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-5.0,383.0,1051.0,0.891689,0.448904,0.052567,-0.024759,1.0,490.0,688.0,62599
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-5.0,383.0,1051.0,0.891717,0.448844,0.052602,-0.024740,0.0,490.0,683.0,62610
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-5.0,384.0,1051.0,0.891654,0.449001,0.052380,-0.024633,0.0,489.0,682.0,62621
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-5.0,384.0,1051.0,0.891637,0.449050,0.052397,-0.024329,0.0,489.0,682.0,62632
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-5.0,384.0,1051.0,0.891536,0.449289,0.052150,-0.024149,0.0,490.0,684.0,62643
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-5.0,383.0,1050.0,0.891498,0.449467,0.051432,-0.023785,0.0,490.0,685.0,62654
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-5.0,384.0,1051.0,0.891238,0.450168,0.050080,-0.023162,0.0,490.0,687.0,62665
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-5.0,385.0,1051.0,0.891310,0.450174,0.049088,-0.022347,1.0,490.0,692.0,62676
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-5.0,384.0,1049.0,0.891015,0.450933,0.047829,-0.021551,1.0,490.0,695.0,62688
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,385.0,1050.0,0.890775,0.451527,0.046846,-0.021186,2.0,489.0,697.0,62699
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,385.0,1050.0,0.890289,0.452653,0.045575,-0.020346,3.0,490.0,701.0,62710
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-6.0,385.0,1050.0,0.890006,0.453302,0.044631,-0.020345,4.0,490.0,703.0,62721
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,386.0,1050.0,0.889678,0.454026,0.043752,-0.020484,5.0,490.0,704.0,62732
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,386.0,1050.0,0.889579,0.454264,0.043364,-0.020312,7.0,490.0,706.0,62743
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,386.0,1049.0,0.889354,0.454763,0.042631,-0.020587,8.0,490.0,707.0,62754
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-7.0,386.0,1049.0,0.889534,0.454384,0.042938,-0.020509,9.0,490.0,708.0,62765
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-8.0,386.0,1049.0,0.889496,0.454470,0.042747,-0.020638,11.0,491.0,709.0,62776
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-8.0,386.0,1049.0,0.889548,0.454360,0.042905,-0.020495,13.0,491.0,709.0,62787
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-8.0,386.0,1049.0,0.889479,0.454497,0.042867,-0.020519,14.0,491.0,709.0,62799
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-8.0,386.0,1049.0,0.889484,0.454507,0.042715,-0.020430,17.0,491.0,710.0,62810
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-9.0,386.0,1049.0,0.889470,0.454564,0.042441,-0.020330,18.0,491.0,710.0,62821
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-9.0,386.0,1048.0,0.889486,0.454581,0.042143,-0.019872,19.0,491.0,710.0,62832
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-9.0,386.0,1048.0,0.889443,0.454715,0.041892,-0.019257,22.0,491.0,710.0,62843
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-9.0,386.0,1048.0,0.889362,0.454898,0.041680,-0.019124,23.0,491.0,710.0,62854
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-9.0,386.0,1048.0,0.889304,0.455042,0.041587,-0.018615,25.0,491.0,710.0,62865
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-10.0,386.0,1048.0,0.889245,0.455199,0.041209,-0.018418,28.0,491.0,710.0,62876
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-10.0,386.0,1048.0,0.889180,0.455350,0.040992,-0.018286,29.0,491.0,710.0,62888
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-10.0,386.0,1048.0,0.889174,0.455378,0.040873,-0.018154,31.0,491.0,710.0,62899
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-10.0,386.0,1048.0,0.888991,0.455835,0.039771,-0.018114,34.0,490.0,710.0,62910
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-10.0,385.0,1047.0,0.888890,0.456145,0.038466,-0.018072,36.0,490.0,710.0,62921
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-11.0,386.0,1048.0,0.889010,0.455996,0.037457,-0.018036,38.0,490.0,709.0,62932
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-11.0,386.0,1048.0,0.888861,0.456399,0.035895,-0.018387,42.0,489.0,709.0,62943
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-11.0,386.0,1048.0,0.889093,0.456035,0.034759,-0.018384,43.0,489.0,708.0,62954
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-12.0,386.0,1048.0,0.889092,0.456114,0.033675,-0.018505,45.0,489.0,707.0,62965
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-12.0,386.0,1048.0,0.889114,0.456190,0.031898,-0.018711,49.0,488.0,706.0,62976
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-12.0,386.0,1048.0,0.889101,0.456326,0.030154,-0.018891,50.0,488.0,705.0,62988
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-12.0,385.0,1047.0,0.889130,0.456345,0.028953,-0.018927,52.0,488.0,703.0,62999
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-13.0,386.0,1048.0,0.889191,0.456318,0.027358,-0.019106,55.0,487.0,700.0,63010
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-13.0,386.0,1048.0,0.889304,0.456145,0.026260,-0.019530,56.0,487.0,698.0,63021
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-13.0,385.0,1047.0,0.889444,0.455948,0.024785,-0.019681,57.0,486.0,695.0,63032
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-13.0,386.0,1048.0,0.889364,0.456167,0.023423,-0.019852,59.0,484.0,688.0,63043
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-13.0,385.0,1047.0,0.889444,0.456072,0.021863,-0.020241,60.0,483.0,684.0,63054
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-14.0,385.0,1047.0,0.889435,0.456129,0.020901,-0.020398,60.0,482.0,680.0,63065
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-14.0,385.0,1047.0,0.889354,0.456319,0.019844,-0.020720,60.0,479.0,673.0,63077
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-14.0,384.0,1047.0,0.889390,0.456268,0.018931,-0.021126,60.0,479.0,672.0,63087
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-14.0,384.0,1047.0,0.889548,0.455978,0.018165,-0.021411,60.0,479.0,672.0,63099
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,385.0,1048.0,0.889420,0.456212,0.017800,-0.022048,59.0,479.0,672.0,63110
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,384.0,1047.0,0.889607,0.455828,0.018142,-0.022157,58.0,478.0,672.0,63121
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,384.0,1047.0,0.889700,0.455630,0.017835,-0.022736,58.0,478.0,672.0,63132
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,384.0,1048.0,0.889693,0.455645,0.018105,-0.022505,57.0,477.0,673.0,63143
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,384.0,1049.0,0.889938,0.455167,0.017967,-0.022605,56.0,477.0,674.0,63154
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,383.0,1048.0,0.889954,0.455135,0.017974,-0.022601,56.0,477.0,675.0,63165
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,383.0,1048.0,0.890044,0.454970,0.017773,-0.022556,55.0,477.0,676.0,63176
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,383.0,1048.0,0.890126,0.454822,0.017705,-0.022344,54.0,478.0,677.0,63187
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,383.0,1048.0,0.890289,0.454518,0.017549,-0.022153,53.0,478.0,678.0,63199
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,383.0,1048.0,0.890346,0.454418,0.017574,-0.021906,52.0,478.0,680.0,63210
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,383.0,1049.0,0.890451,0.454227,0.017464,-0.021694,51.0,479.0,681.0,63221
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,383.0,1049.0,0.890450,0.454223,0.017587,-0.021699,50.0,479.0,681.0,63232
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,383.0,1049.0,0.890554,0.454026,0.017548,-0.021593,49.0,478.0,683.0,63243
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,383.0,1049.0,0.890577,0.453987,0.017454,-0.021530,48.0,478.0,683.0,63254
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,383.0,1049.0,0.890592,0.453961,0.017414,-0.021496,47.0,478.0,684.0,63266
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,383.0,1049.0,0.890555,0.454038,0.017219,-0.021560,44.0,478.0,685.0,63276
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,383.0,1049.0,0.890542,0.454075,0.016976,-0.021517,43.0,477.0,686.0,63288
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,383.0,1049.0,0.890481,0.454206,0.016712,-0.021509,42.0,477.0,686.0,63299
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,383.0,1049.0,0.890501,0.454178,0.016387,-0.021506,39.0,477.0,688.0,63310
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,383.0,1049.0,0.890513,0.454153,0.016371,-0.021528,38.0,477.0,688.0,63321
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,383.0,1049.0,0.890681,0.453822,0.016217,-0.021694,36.0,476.0,689.0,63332
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,383.0,1049.0,0.890787,0.453603,0.016343,-0.021820,34.0,476.0,691.0,63343
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,383.0,1049.0,0.891103,0.452947,0.016836,-0.022160,32.0,475.0,691.0,63354
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,383.0,1049.0,0.891091,0.452956,0.017007,-0.022351,31.0,475.0,691.0,63365
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,384.0,1049.0,0.891293,0.452512,0.017753,-0.022706,29.0,475.0,693.0,63376
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,384.0,1049.0,0.891299,0.452469,0.018382,-0.022814,28.0,474.0,693.0,63387
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,384.0,1050.0,0.891165,0.452674,0.019559,-0.022992,27.0,474.0,694.0,63399
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,384.0,1049.0,0.891027,0.452874,0.020883,-0.023241,25.0,475.0,694.0,63410
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,385.0,1049.0,0.890869,0.453099,0.022544,-0.023365,24.0,475.0,694.0,63421
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,385.0,1049.0,0.890756,0.453271,0.023315,-0.023577,24.0,475.0,694.0,63432
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,385.0,1049.0,0.890459,0.453763,0.024556,-0.024065,23.0,475.0,693.0,63443
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,385.0,1049.0,0.889988,0.454629,0.025873,-0.023764,22.0,475.0,692.0,63454
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,386.0,1050.0,0.889837,0.454903,0.026161,-0.023864,22.0,475.0,690.0,63465
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,386.0,1050.0,0.889660,0.455230,0.026532,-0.023800,22.0,476.0,687.0,63476
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,387.0,1049.0,0.889384,0.455796,0.026444,-0.023382,22.0,476.0,684.0,63488
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,387.0,1049.0,0.889350,0.455861,0.026869,-0.022933,23.0,475.0,681.0,63499
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,387.0,1049.0,0.889211,0.456142,0.026593,-0.023052,23.0,474.0,674.0,63510
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,387.0,1049.0,0.889186,0.456168,0.027047,-0.022993,23.0,474.0,672.0,63521
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,387.0,1049.0,0.889094,0.456358,0.027065,-0.022730,23.0,474.0,672.0,63532
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,387.0,1049.0,0.888972,0.456610,0.027073,-0.022444,23.0,474.0,672.0,63543
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,387.0,1048.0,0.888902,0.456753,0.027173,-0.022155,23.0,474.0,672.0,63554
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,387.0,1048.0,0.888805,0.456967,0.027027,-0.021821,23.0,474.0,672.0,63566
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,387.0,1048.0,0.888702,0.457218,0.026638,-0.021220,23.0,472.0,672.0,63576
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,387.0,1048.0,0.888671,0.457319,0.026319,-0.020750,23.0,471.0,673.0,63587
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-15.0,387.0,1048.0,0.888713,0.457270,0.026077,-0.020347,23.0,471.0,674.0,63599
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,387.0,1048.0,0.888789,0.457115,0.026128,-0.020429,23.0,471.0,676.0,63610
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,387.0,1048.0,0.888899,0.456918,0.025987,-0.020235,23.0,471.0,677.0,63621
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,387.0,1048.0,0.888997,0.456730,0.026040,-0.020108,23.0,472.0,678.0,63632
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,387.0,1049.0,0.889352,0.456051,0.026020,-0.019823,22.0,472.0,680.0,63643
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,386.0,1049.0,0.889457,0.455853,0.025960,-0.019778,22.0,472.0,681.0,63654
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,386.0,1049.0,0.889902,0.455008,0.025848,-0.019343,22.0,472.0,682.0,63665
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,386.0,1049.0,0.890374,0.454073,0.026292,-0.019016,22.0,472.0,683.0,63676
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,386.0,1049.0,0.890915,0.453011,0.026485,-0.018720,22.0,472.0,683.0,63687
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,386.0,1050.0,0.891145,0.452537,0.026728,-0.018878,21.0,472.0,684.0,63699
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,386.0,1050.0,0.891376,0.452044,0.027202,-0.019113,21.0,471.0,684.0,63710
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,385.0,1050.0,0.891630,0.451507,0.027874,-0.018986,20.0,470.0,685.0,63721
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,385.0,1050.0,0.891551,0.451655,0.028141,-0.018777,20.0,470.0,685.0,63732
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,385.0,1050.0,0.891794,0.451119,0.029050,-0.018743,19.0,469.0,685.0,63743
0.0,500.0,670.0,0.707107,0.707107,0.000000,0.000000,-16.0,385.0,1051.0,0.891860,0.450900,0.030330,-0.018835,19.0,469.0,686.0,63754
